subject,phase,time,ear
dahyun,trial5,1784601278.4924119,0.3567375179917074
dahyun,trial5,1784601278.530976,0.3566255368548874
dahyun,trial5,1784601278.5679064,0.35656976862905626
dahyun,trial5,1784601278.6055727,0.3565508273947908
dahyun,trial5,1784601278.643234,0.35648343606765376
dahyun,trial5,1784601278.6835172,0.3565287999045492
dahyun,trial5,1784601278.722055,0.35656058853095485
dahyun,trial5,1784601278.7616196,0.3566435890664257
dahyun,trial5,1784601278.8000665,0.35686068196917964
dahyun,trial5,1784601278.8400092,0.35707953365593353
dahyun,trial5,1784601278.8799546,0.3573248405022351
dahyun,trial5,1784601278.9200034,0.3575508963946499
dahyun,trial5,1784601278.9599795,0.3576248290702251
dahyun,trial5,1784601278.9978447,0.3576660644191746
dahyun,trial5,1784601279.0347342,0.35771970598878866
dahyun,trial5,1784601279.0729907,0.35778402594534586
dahyun,trial5,1784601279.112015,0.3577267506610416
dahyun,trial5,1784601279.150166,0.31583089613513027
dahyun,trial5,1784601279.18997,0.17579219617657924
dahyun,trial5,1784601279.2283995,0.10373528461858661
dahyun,trial5,1784601279.2679944,0.06664393659912501
dahyun,trial5,1784601279.3061464,0.047019974012546664
dahyun,trial5,1784601279.3466337,0.03768608308239758
dahyun,trial5,1784601279.3858457,0.12594801807733916
dahyun,trial5,1784601279.427383,0.21358936378758192
dahyun,trial5,1784601279.4663007,0.27376017296203237
dahyun,trial5,1784601279.5069218,0.30990565756728405
dahyun,trial5,1784601279.5467062,0.33060921080824324
dahyun,trial5,1784601279.5851374,0.3427625741149527
dahyun,trial5,1784601279.6243606,0.3500891638301705
dahyun,trial5,1784601279.6628957,0.35421123062653626
dahyun,trial5,1784601279.7017536,0.3560048594329827
dahyun,trial5,1784601279.739419,0.3571379639086789
dahyun,trial5,1784601279.7767847,0.3576528408942429
dahyun,trial5,1784601279.8160608,0.3578946497302816
dahyun,trial5,1784601279.855991,0.3579783574647248
dahyun,trial5,1784601279.8939867,0.35826879252727606
dahyun,trial5,1784601279.9373372,0.35821602928560703
dahyun,trial5,1784601279.9813657,0.358142637217577
dahyun,trial5,1784601280.0228815,0.35794879651989536
dahyun,trial5,1784601280.0613074,0.3243485545831667
dahyun,trial5,1784601280.1016243,0.23583620548712347
dahyun,trial5,1784601280.1408007,0.18332283312575437
dahyun,trial5,1784601280.1791332,0.17775074298570526
dahyun,trial5,1784601280.215946,0.18874980744998374
dahyun,trial5,1784601280.2542694,0.22243902186164521
dahyun,trial5,1784601280.2917325,0.26328207309876106
dahyun,trial5,1784601280.32991,0.2939742904518282
dahyun,trial5,1784601280.3699248,0.31524494561994043
dahyun,trial5,1784601280.4083526,0.3295648297425111
dahyun,trial5,1784601280.448005,0.33945244376013406
dahyun,trial5,1784601280.4862297,0.3458520628483336
dahyun,trial5,1784601280.5240889,0.34962047249678857
dahyun,trial5,1784601280.5619926,0.3516966680093942
dahyun,trial5,1784601280.6000845,0.3524451982819786
dahyun,trial5,1784601280.6384037,0.35265263627817567
dahyun,trial5,1784601280.6783392,0.35275258404173293
dahyun,trial5,1784601280.7164102,0.35261630220804074
dahyun,trial5,1784601280.7539499,0.3526652861452069
dahyun,trial5,1784601280.7938032,0.352784976865115
dahyun,trial5,1784601280.8312407,0.35318049574498633
dahyun,trial5,1784601280.8695652,0.35352450983506833
dahyun,trial5,1784601280.9080029,0.3541093007719205
dahyun,trial5,1784601280.9462264,0.35497734917637525
dahyun,trial5,1784601280.984097,0.3558231656515337
dahyun,trial5,1784601281.0239928,0.3558764901960254
dahyun,trial5,1784601281.062907,0.35609991667370305
dahyun,trial5,1784601281.1011705,0.3560003171977715
dahyun,trial5,1784601281.1400301,0.3562458032728454
dahyun,trial5,1784601281.178023,0.35618332837452116
dahyun,trial5,1784601281.217793,0.35622756535952493
dahyun,trial5,1784601281.25615,0.35612691096876276
dahyun,trial5,1784601281.2949076,0.3558859031400762
dahyun,trial5,1784601281.3347251,0.3557403175203871
dahyun,trial5,1784601281.371622,0.3556801658101225
dahyun,trial5,1784601281.41002,0.3556076428933468
dahyun,trial5,1784601281.4493299,0.35526705582429763
dahyun,trial5,1784601281.488877,0.3551750792979057
dahyun,trial5,1784601281.5268977,0.35488982959096327
dahyun,trial5,1784601281.5653217,0.3546759642027423
dahyun,trial5,1784601281.6099489,0.3545390981465705
dahyun,trial5,1784601281.6482744,0.32343707962966173
dahyun,trial5,1784601281.6854672,0.26385209819671407
dahyun,trial5,1784601281.7263834,0.23907780818490634
dahyun,trial5,1784601281.765998,0.234879973518649
dahyun,trial5,1784601281.8045619,0.2387034105925892
dahyun,trial5,1784601281.8419435,0.2541541950526758
dahyun,trial5,1784601281.8805516,0.2743069272358333
dahyun,trial5,1784601281.9199753,0.2949968061569893
dahyun,trial5,1784601281.9590213,0.3121481821629117
dahyun,trial5,1784601281.9985757,0.32411697320194277
dahyun,trial5,1784601282.0380728,0.3317538937509561
dahyun,trial5,1784601282.0761034,0.3369474786712301
dahyun,trial5,1784601282.1155868,0.3406111569175678
dahyun,trial5,1784601282.1556826,0.34306371783705003
dahyun,trial5,1784601282.193666,0.34482769737127045
dahyun,trial5,1784601282.2332594,0.3459557426928539
dahyun,trial5,1784601282.2741237,0.3467255496033516
dahyun,trial6,1784601283.8163815,0.3465187605244728
dahyun,trial6,1784601283.8560274,0.3464903854523006
dahyun,trial6,1784601283.896043,0.3464478187473714
dahyun,trial6,1784601283.9340012,0.3464607401972109
dahyun,trial6,1784601283.975004,0.34648661829565247
dahyun,trial6,1784601284.0138874,0.3465420966756633
dahyun,trial6,1784601284.0517616,0.34661943655902133
dahyun,trial6,1784601284.0888166,0.34675550070931005
dahyun,trial6,1784601284.1275144,0.34698686519165667
dahyun,trial6,1784601284.1670353,0.34712583138847897
dahyun,trial6,1784601284.205912,0.34744576892193035
dahyun,trial6,1784601284.2448454,0.3477472859976547
dahyun,trial6,1784601284.2830765,0.3483336576831673
dahyun,trial6,1784601284.3237278,0.34904603569803283
dahyun,trial6,1784601284.362021,0.34948061837084937
dahyun,trial6,1784601284.4000762,0.35007718097594864
dahyun,trial6,1784601284.43931,0.35074040530320516
dahyun,trial6,1784601284.479419,0.3516373764337808
dahyun,trial6,1784601284.5177562,0.35190397452051303
dahyun,trial6,1784601284.5579345,0.23951251872111518
dahyun,trial6,1784601284.5961769,0.1735489408309971
dahyun,trial6,1784601284.6338553,0.1625728611775934
dahyun,trial6,1784601284.6716845,0.17997797295907986
dahyun,trial6,1784601284.7099457,0.22164062033865553
dahyun,trial6,1784601284.7477493,0.26252396969386793
dahyun,trial6,1784601284.7859423,0.29414333269690307
dahyun,trial6,1784601284.8261817,0.31551020091884374
dahyun,trial6,1784601284.868081,0.32950312882727684
dahyun,trial6,1784601284.9064193,0.33819081564718906
dahyun,trial6,1784601284.9467242,0.3434359577473618
dahyun,trial6,1784601284.9852846,0.34674365736329843
dahyun,trial6,1784601285.0253587,0.3490401533510391
dahyun,trial6,1784601285.0637927,0.3501857752805005
dahyun,trial6,1784601285.103797,0.35106333033103587
dahyun,trial6,1784601285.1437528,0.3517283781966658
dahyun,trial6,1784601285.1839955,0.3521357527703875
dahyun,trial6,1784601285.2224488,0.35238700126930494
dahyun,trial6,1784601285.2628608,0.35261542126024487
dahyun,trial6,1784601285.3011298,0.3527945725730445
dahyun,trial6,1784601285.3400235,0.35299606284466667
dahyun,trial6,1784601285.3795958,0.35298316380309436
dahyun,trial6,1784601285.4195416,0.3529555076136184
dahyun,trial6,1784601285.4586096,0.3529914628295301
dahyun,trial6,1784601285.4966385,0.3533466252155064
dahyun,trial6,1784601285.53536,0.35383429474060607
dahyun,trial6,1784601285.5739527,0.3542827974186877
dahyun,trial6,1784601285.612412,0.3551494694719959
dahyun,trial6,1784601285.6509035,0.35637793461147327
dahyun,trial6,1784601285.6898806,0.3574894666825297
dahyun,trial6,1784601285.7299209,0.35825051622187487
dahyun,trial6,1784601285.7680402,0.35876876335720376
dahyun,trial6,1784601285.8059373,0.35915750204128805
dahyun,trial6,1784601285.8454504,0.3594695624373741
dahyun,trial6,1784601285.8862996,0.35979381329720184
dahyun,trial6,1784601285.9249318,0.3600242126864876
dahyun,trial6,1784601285.9629161,0.3602752731156932
dahyun,trial6,1784601286.0015435,0.36047253018618236
dahyun,trial6,1784601286.039675,0.3606718718545072
dahyun,trial6,1784601286.0787852,0.3608248945942012
dahyun,trial6,1784601286.1197493,0.3605806053611688
dahyun,trial6,1784601286.1599443,0.36025363596013676
dahyun,trial6,1784601286.196808,0.35968261329506246
dahyun,trial6,1784601286.2353783,0.3592614662008128
dahyun,trial6,1784601286.2733264,0.3589164495151944
dahyun,trial6,1784601286.3125086,0.3514264902898929
dahyun,trial6,1784601286.3520095,0.305419539013735
dahyun,trial6,1784601286.3911226,0.27964457266500664
dahyun,trial6,1784601286.432133,0.2734538116821998
dahyun,trial6,1784601286.4710197,0.27370492242317923
dahyun,trial6,1784601286.5110142,0.28280834727398285
dahyun,trial6,1784601286.5514276,0.29512893626360015
dahyun,trial6,1784601286.591964,0.3064427706380535
dahyun,trial6,1784601286.6292999,0.3154435722113209
dahyun,trial6,1784601286.6672788,0.3227787421257813
dahyun,trial6,1784601286.7069058,0.3284547418437427
dahyun,trial6,1784601286.745655,0.3329252859955784
dahyun,trial6,1784601286.7858016,0.3362173553054351
dahyun,trial6,1784601286.8239214,0.33871455947706125
dahyun,trial6,1784601286.8639743,0.340993914452636
dahyun,trial6,1784601286.9040034,0.3425635016655957
dahyun,trial6,1784601286.9439857,0.34374157449433185
dahyun,trial6,1784601286.983995,0.34448987237959217
dahyun,trial6,1784601287.021821,0.34610115771916194
dahyun,trial6,1784601287.0602102,0.3483318421821495
dahyun,trial6,1784601287.0974698,0.3506539654674529
dahyun,trial6,1784601287.1366663,0.3524743063106211
dahyun,trial6,1784601287.1740384,0.35414424065100936
dahyun,trial6,1784601287.2121258,0.3556367469831817
dahyun,trial6,1784601287.249651,0.35663290747149456
dahyun,trial6,1784601287.2884924,0.3575276411951995
dahyun,trial6,1784601287.328011,0.3582229231156104
dahyun,trial6,1784601287.3671796,0.3589854000240333
dahyun,trial6,1784601287.4073932,0.3596448755126748
dahyun,trial6,1784601287.4461095,0.36001520966735
dahyun,trial6,1784601287.4867136,0.36033853476932687
dahyun,trial6,1784601287.5261605,0.3608047602029346
dahyun,trial6,1784601287.5631053,0.3611617099425895
dahyun,trial6,1784601287.601689,0.3614007299036207
dahyun,trial6,1784601287.6406379,0.3616137727865236
dahyun,trial6,1784601287.6790373,0.3617600092104757
dahyun,trial6,1784601287.7167356,0.36184398701186005
dahyun,trial6,1784601287.755868,0.3619130788186487
dahyun,trial6,1784601287.7932863,0.3615846952703544
dahyun,trial7,1784601289.3393743,0.3552779343354043
dahyun,trial7,1784601289.3784702,0.3552441676221182
dahyun,trial7,1784601289.4175012,0.3551106182288152
dahyun,trial7,1784601289.4572282,0.3549521674026325
dahyun,trial7,1784601289.4960182,0.3548128075274578
dahyun,trial7,1784601289.5350642,0.3548109481371757
dahyun,trial7,1784601289.5732417,0.3547465403180583
dahyun,trial7,1784601289.6120753,0.35458549614559576
dahyun,trial7,1784601289.6494832,0.35424301454523055
dahyun,trial7,1784601289.68798,0.3538856745258101
dahyun,trial7,1784601289.7277637,0.35359339350386976
dahyun,trial7,1784601289.7663155,0.35333932346253116
dahyun,trial7,1784601289.8051226,0.35307361520291797
dahyun,trial7,1784601289.844613,0.35288767455793485
dahyun,trial7,1784601289.8818543,0.35283162070601237
dahyun,trial7,1784601289.9202456,0.35286336944036445
dahyun,trial7,1784601289.9579234,0.35288661325274406
dahyun,trial7,1784601289.9960074,0.35288797612637535
dahyun,trial7,1784601290.038604,0.3529319119819113
dahyun,trial7,1784601290.0820987,0.35296693778728216
dahyun,trial7,1784601290.1228824,0.3531163986137925
dahyun,trial7,1784601290.1608858,0.3531780314307714
dahyun,trial7,1784601290.200021,0.3531463887635199
dahyun,trial7,1784601290.2395606,0.32865100784431767
dahyun,trial7,1784601290.276674,0.22264443893895514
dahyun,trial7,1784601290.3147664,0.12549880061951402
dahyun,trial7,1784601290.3555298,0.0829343340883009
dahyun,trial7,1784601290.3950317,0.10060386121290057
dahyun,trial7,1784601290.4327939,0.15430967231378162
dahyun,trial7,1784601290.4715755,0.2134137545692368
dahyun,trial7,1784601290.5091994,0.26048811010591366
dahyun,trial7,1784601290.5486565,0.2936242159025211
dahyun,trial7,1784601290.5865612,0.315801145224878
dahyun,trial7,1784601290.6246645,0.3302547580579446
dahyun,trial7,1784601290.6616821,0.3395910738223429
dahyun,trial7,1784601290.70286,0.34507478827587695
dahyun,trial7,1784601290.7428632,0.3481531755699532
dahyun,trial7,1784601290.7813044,0.35015428960483813
dahyun,trial7,1784601290.818985,0.35144467288676884
dahyun,trial7,1784601290.858106,0.35251400132229826
dahyun,trial7,1784601290.9000716,0.3534700174085066
dahyun,trial7,1784601290.939877,0.3542130180084919
dahyun,trial7,1784601290.977268,0.35501725184061755
dahyun,trial7,1784601291.0160966,0.35562201500086943
dahyun,trial7,1784601291.05374,0.35607225506552875
dahyun,trial7,1784601291.0921047,0.3562551936942843
dahyun,trial7,1784601291.1317775,0.3562988561969658
dahyun,trial7,1784601291.170455,0.3563355658759469
dahyun,trial7,1784601291.2099369,0.35681616891217993
dahyun,trial7,1784601291.2485242,0.3572658548461435
dahyun,trial7,1784601291.2858784,0.3575647551527342
dahyun,trial7,1784601291.3239906,0.3578630779076454
dahyun,trial7,1784601291.3614087,0.3583223069195537
dahyun,trial7,1784601291.3999043,0.35868512587983914
dahyun,trial7,1784601291.4399858,0.35908430303715044
dahyun,trial7,1784601291.479742,0.359262954928689
dahyun,trial7,1784601291.5171301,0.3595678227576945
dahyun,trial7,1784601291.557001,0.3594425553828112
dahyun,trial7,1784601291.5949104,0.3593225977476244
dahyun,trial7,1784601291.63325,0.3593035448680172
dahyun,trial7,1784601291.6726375,0.35932777507513075
dahyun,trial7,1784601291.7106562,0.35930072629734344
dahyun,trial7,1784601291.7513442,0.3591869189408421
dahyun,trial7,1784601291.790956,0.35906845905003304
dahyun,trial7,1784601291.8313231,0.35903485396184254
dahyun,trial7,1784601291.8710334,0.35847861980631457
dahyun,trial7,1784601291.9116492,0.3579045144743951
dahyun,trial7,1784601291.9520032,0.3574896438074533
dahyun,trial7,1784601291.9899597,0.357072365051751
dahyun,trial7,1784601292.0281904,0.35721370752011206
dahyun,trial7,1784601292.065328,0.35740901192983454
dahyun,trial7,1784601292.103621,0.35773200222526286
dahyun,trial7,1784601292.1439738,0.358180688635626
dahyun,trial7,1784601292.1828594,0.3582540546469657
dahyun,trial7,1784601292.222593,0.35830819795299573
dahyun,trial7,1784601292.2618122,0.3582979961757826
dahyun,trial7,1784601292.298792,0.35829312262920654
dahyun,trial7,1784601292.3373547,0.3584267697114679
dahyun,trial7,1784601292.377127,0.3585375907460572
dahyun,trial7,1784601292.4168634,0.3586529139544712
dahyun,trial7,1784601292.4569478,0.35888495482718075
dahyun,trial7,1784601292.4949424,0.359115430949498
dahyun,trial7,1784601292.5326037,0.35933111418178953
dahyun,trial7,1784601292.571616,0.360138304969832
dahyun,trial7,1784601292.609487,0.36105499971694627
dahyun,trial7,1784601292.6478434,0.36188014346426256
dahyun,trial7,1784601292.6869087,0.3626231835517417
dahyun,trial7,1784601292.7248852,0.3632337414754675
dahyun,trial7,1784601292.7659397,0.36363639347945154
dahyun,trial7,1784601292.8045743,0.36374105933230877
dahyun,trial7,1784601292.8440251,0.36384460983753397
dahyun,trial7,1784601292.8827546,0.36394999557791186
dahyun,trial7,1784601292.924658,0.36345061955765856
dahyun,trial7,1784601292.9634776,0.36281229141701654
dahyun,trial7,1784601293.003878,0.36238998415859003
dahyun,trial7,1784601293.04219,0.36219166693427995
dahyun,trial7,1784601293.0794957,0.3618493307388542
dahyun,trial7,1784601293.1183512,0.36172381802113035
dahyun,trial7,1784601293.1561372,0.3615183950637414
dahyun,trial7,1784601293.1944742,0.36119484880849984
dahyun,trial7,1784601293.2338352,0.36104093566646367
dahyun,trial7,1784601293.2717214,0.36099601876015663
dahyun,trial7,1784601293.309419,0.36098586470656957
dahyun,trial8,1784601294.8626916,0.34880785461135017
dahyun,trial8,1784601294.9037473,0.34904854703215893
dahyun,trial8,1784601294.9432614,0.34942967438841127
dahyun,trial8,1784601294.9834642,0.3500571192497165
dahyun,trial8,1784601295.021907,0.350644893753681
dahyun,trial8,1784601295.061564,0.35107772231036116
dahyun,trial8,1784601295.099699,0.3515476175348974
dahyun,trial8,1784601295.1397073,0.3519029253725373
dahyun,trial8,1784601295.1784797,0.3522256582400549
dahyun,trial8,1784601295.2200227,0.35252039150073927
dahyun,trial8,1784601295.258241,0.352871846645098
dahyun,trial8,1784601295.2972476,0.3530902866531468
dahyun,trial8,1784601295.3354712,0.353319783925784
dahyun,trial8,1784601295.375991,0.35346097356889833
dahyun,trial8,1784601295.4149325,0.35350385049576527
dahyun,trial8,1784601295.4557667,0.35343570158575205
dahyun,trial8,1784601295.4949045,0.3533308607668185
dahyun,trial8,1784601295.5326319,0.3531651980915883
dahyun,trial8,1784601295.5723445,0.35297608904368255
dahyun,trial8,1784601295.6120002,0.35280895518940736
dahyun,trial8,1784601295.6536453,0.3528076928466046
dahyun,trial8,1784601295.6912398,0.3529052934918173
dahyun,trial8,1784601295.7320147,0.3531469686049601
dahyun,trial8,1784601295.7699633,0.35468133831252446
dahyun,trial8,1784601295.8082983,0.35621604060107603
dahyun,trial8,1784601295.8480513,0.3317387807546217
dahyun,trial8,1784601295.8880308,0.19660194472296522
dahyun,trial8,1784601295.925015,0.11028452022104801
dahyun,trial8,1784601295.9631968,0.09295601179224433
dahyun,trial8,1784601296.0005906,0.15139568400047726
dahyun,trial8,1784601296.038893,0.22016374441498038
dahyun,trial8,1784601296.0803487,0.2734579626853879
dahyun,trial8,1784601296.1206794,0.30637498960704124
dahyun,trial8,1784601296.1635077,0.32698179554090995
dahyun,trial8,1784601296.2016912,0.33888768950545384
dahyun,trial8,1784601296.2395737,0.34682994034735753
dahyun,trial8,1784601296.2796395,0.3514770690855462
dahyun,trial8,1784601296.3200486,0.3547831511922145
dahyun,trial8,1784601296.358977,0.35674848608941784
dahyun,trial8,1784601296.397152,0.35804779532900394
dahyun,trial8,1784601296.4380786,0.358987022211974
dahyun,trial8,1784601296.478857,0.35966194633769494
dahyun,trial8,1784601296.5223122,0.3601407446701156
dahyun,trial8,1784601296.561447,0.36065913892628904
dahyun,trial8,1784601296.6000957,0.36101372559864936
dahyun,trial8,1784601296.6384983,0.3614061852040774
dahyun,trial8,1784601296.67668,0.36187403870276913
dahyun,trial8,1784601296.7151005,0.36218381616040907
dahyun,trial8,1784601296.7549121,0.3624799288482003
dahyun,trial8,1784601296.794869,0.36262838552584853
dahyun,trial8,1784601296.83352,0.36276736415146743
dahyun,trial8,1784601296.8728585,0.3628880707966622
dahyun,trial8,1784601296.913946,0.3629735192665795
dahyun,trial8,1784601296.9522045,0.3629940708599916
dahyun,trial8,1784601296.9918,0.36305926344703243
dahyun,trial8,1784601297.0320032,0.3630650195879013
dahyun,trial8,1784601297.0717843,0.36310901069087764
dahyun,trial8,1784601297.1114168,0.36315797909656994
dahyun,trial8,1784601297.1487653,0.36324645913279097
dahyun,trial8,1784601297.188139,0.36336607136539495
dahyun,trial8,1784601297.2253404,0.3633785580807909
dahyun,trial8,1784601297.263899,0.363464450170383
dahyun,trial8,1784601297.3012955,0.3635032016449456
dahyun,trial8,1784601297.3398786,0.3635548826848398
dahyun,trial8,1784601297.377277,0.3635528949909557
dahyun,trial8,1784601297.417208,0.36360661371804126
dahyun,trial8,1784601297.456795,0.36368641942989893
dahyun,trial8,1784601297.4949393,0.36373648297399
dahyun,trial8,1784601297.5338054,0.36372186738838685
dahyun,trial8,1784601297.5718544,0.3637592267078191
dahyun,trial8,1784601297.609353,0.36382626555078385
dahyun,trial8,1784601297.648437,0.3638556217422195
dahyun,trial8,1784601297.6868968,0.36386842269405983
dahyun,trial8,1784601297.725328,0.36385133132275166
dahyun,trial8,1784601297.7649953,0.36386283861678287
dahyun,trial8,1784601297.8035522,0.36369308699752656
dahyun,trial8,1784601297.8413074,0.36357084872544254
dahyun,trial8,1784601297.8798008,0.3635319775195769
dahyun,trial8,1784601297.9188995,0.36355411456698516
dahyun,trial8,1784601297.9572256,0.3636536972679876
dahyun,trial8,1784601297.9951572,0.3636893441733539
dahyun,trial8,1784601298.0335433,0.3636941425834473
dahyun,trial8,1784601298.070998,0.363697290412038
dahyun,trial8,1784601298.1095302,0.36372441962190605
dahyun,trial8,1784601298.146603,0.3637433847561618
dahyun,trial8,1784601298.184899,0.3637746165573804
dahyun,trial8,1784601298.2220726,0.36384825443368274
dahyun,trial8,1784601298.2603068,0.36391279458012804
dahyun,trial8,1784601298.2999814,0.3638710986641368
dahyun,trial8,1784601298.338315,0.3638597281997406
dahyun,trial8,1784601298.3770926,0.364037218400343
dahyun,trial8,1784601298.41644,0.3642617648609412
dahyun,trial8,1784601298.4577048,0.36453307276937913
dahyun,trial8,1784601298.4978437,0.3647384002682736
dahyun,trial8,1784601298.5360224,0.36479643768652137
dahyun,trial8,1784601298.5742562,0.3649313638355143
dahyun,trial8,1784601298.6146884,0.36495758766768627
dahyun,trial8,1784601298.652509,0.36512854787078886
dahyun,trial8,1784601298.692018,0.3651910529882356
dahyun,trial8,1784601298.730254,0.365283248935921
dahyun,trial8,1784601298.7705784,0.3655033797105557
dahyun,trial8,1784601298.8086154,0.36564350275311475
dahyun,trial8,1784601298.8480604,0.36566843926781933
dahyun,trial9,1784601300.4080174,0.3456573871101263
dahyun,trial9,1784601300.448372,0.3457696530356871
dahyun,trial9,1784601300.485825,0.3459773926407105
dahyun,trial9,1784601300.5245442,0.3461372759012038
dahyun,trial9,1784601300.5617445,0.34621495941090485
dahyun,trial9,1784601300.601503,0.3462644254319416
dahyun,trial9,1784601300.640214,0.34630102103671734
dahyun,trial9,1784601300.6789079,0.3462296035285266
dahyun,trial9,1784601300.7182972,0.3464070591266194
dahyun,trial9,1784601300.7566195,0.34672906355106
dahyun,trial9,1784601300.7958782,0.3468696845239036
dahyun,trial9,1784601300.8360138,0.3471166946172176
dahyun,trial9,1784601300.8759716,0.34728087228028426
dahyun,trial9,1784601300.9139428,0.34738850476702043
dahyun,trial9,1784601300.9537995,0.3474838448311999
dahyun,trial9,1784601300.9931152,0.34757130451048546
dahyun,trial9,1784601301.0320134,0.3476673873890994
dahyun,trial9,1784601301.0703857,0.3478014970871905
dahyun,trial9,1784601301.1095176,0.347899843704441
dahyun,trial9,1784601301.1481333,0.34805650955657425
dahyun,trial9,1784601301.1858022,0.3230241405657729
dahyun,trial9,1784601301.2242308,0.20223008028892958
dahyun,trial9,1784601301.2611783,0.17074419462174076
dahyun,trial9,1784601301.3005052,0.17042563492539553
dahyun,trial9,1784601301.3399758,0.20905643034248536
dahyun,trial9,1784601301.3781023,0.2547311525905276
dahyun,trial9,1784601301.4180353,0.29165679795338123
dahyun,trial9,1784601301.4568295,0.3177005473333846
dahyun,trial9,1784601301.4950054,0.3345342270080498
dahyun,trial9,1784601301.5350266,0.3445302194305718
dahyun,trial9,1784601301.5752106,0.3505374626668362
dahyun,trial9,1784601301.6160293,0.3542986914143903
dahyun,trial9,1784601301.656058,0.35685455741624256
dahyun,trial9,1784601301.694577,0.35869780076836566
dahyun,trial9,1784601301.7359965,0.35987395033418046
dahyun,trial9,1784601301.773901,0.3606416855553186
dahyun,trial9,1784601301.8123,0.3611092748822692
dahyun,trial9,1784601301.8494053,0.36131889078151924
dahyun,trial9,1784601301.8883576,0.36150571443029633
dahyun,trial9,1784601301.9267592,0.3616732037683732
dahyun,trial9,1784601301.9647238,0.36170918084937764
dahyun,trial9,1784601302.002868,0.3617877631605232
dahyun,trial9,1784601302.0410624,0.36186862584933327
dahyun,trial9,1784601302.0819159,0.36198959013444576
dahyun,trial9,1784601302.1212146,0.36206353984470147
dahyun,trial9,1784601302.158943,0.36215727530593933
dahyun,trial9,1784601302.1976197,0.3622066660398996
dahyun,trial9,1784601302.23804,0.3622157848219416
dahyun,trial9,1784601302.276433,0.36223090639721833
dahyun,trial9,1784601302.3160079,0.3622827962619145
dahyun,trial9,1784601302.3560083,0.3622208065429069
dahyun,trial9,1784601302.3956828,0.3621197451264312
dahyun,trial9,1784601302.4351275,0.3619139330201158
dahyun,trial9,1784601302.4747345,0.36177149019967614
dahyun,trial9,1784601302.5131671,0.3615476656148624
dahyun,trial9,1784601302.5520182,0.3613362712863257
dahyun,trial9,1784601302.5919938,0.3611831321277682
dahyun,trial9,1784601302.6293876,0.36110145863333376
dahyun,trial9,1784601302.6676745,0.3610069950155831
dahyun,trial9,1784601302.705345,0.3608820304972822
dahyun,trial9,1784601302.743376,0.36061933271691593
dahyun,trial9,1784601302.7819011,0.3601671734830838
dahyun,trial9,1784601302.8211002,0.3597213253245064
dahyun,trial9,1784601302.85884,0.3594452438684489
dahyun,trial9,1784601302.8981164,0.3592883569096408
dahyun,trial9,1784601302.935596,0.3590822652204543
dahyun,trial9,1784601302.9741473,0.35910377517197856
dahyun,trial9,1784601303.014398,0.35879208524003203
dahyun,trial9,1784601303.0525014,0.35839738264256094
dahyun,trial9,1784601303.0920029,0.35765455805382174
dahyun,trial9,1784601303.1300778,0.3572485437059528
dahyun,trial9,1784601303.1699252,0.35688402422267734
dahyun,trial9,1784601303.2097085,0.35664142724035147
dahyun,trial9,1784601303.2480443,0.35653128989248173
dahyun,trial9,1784601303.2862728,0.3564173712490589
dahyun,trial9,1784601303.3262117,0.3564289421432306
dahyun,trial9,1784601303.3642628,0.3565305331486851
dahyun,trial9,1784601303.4039586,0.3565232458939092
dahyun,trial9,1784601303.44323,0.356587943279164
dahyun,trial9,1784601303.4837253,0.3565926082786439
dahyun,trial9,1784601303.523813,0.35635649438309747
dahyun,trial9,1784601303.5639973,0.3561747920252923
dahyun,trial9,1784601303.60225,0.3559481371763314
dahyun,trial9,1784601303.6410646,0.35563997544727727
dahyun,trial9,1784601303.680062,0.35553319647185017
dahyun,trial9,1784601303.7171617,0.355577602969013
dahyun,trial9,1784601303.7570322,0.3553617466918859
dahyun,trial9,1784601303.796219,0.3550420459960124
dahyun,trial9,1784601303.8349912,0.3543528317136167
dahyun,trial9,1784601303.874979,0.3536952108768136
dahyun,trial9,1784601303.9137456,0.3478359495517942
dahyun,trial9,1784601303.951028,0.3034804115292993
dahyun,trial9,1784601303.990104,0.23032039341274957
dahyun,trial9,1784601304.0275488,0.21251237808842088
dahyun,trial9,1784601304.0653546,0.20842740179545355
dahyun,trial9,1784601304.1031935,0.22625503987287057
dahyun,trial9,1784601304.1423786,0.2507230802070968
dahyun,trial9,1784601304.1825614,0.2728764073172019
dahyun,trial9,1784601304.2208378,0.28973816412151454
dahyun,trial9,1784601304.260028,0.3043070069808276
dahyun,trial9,1784601304.2983544,0.31624534238653346
dahyun,trial9,1784601304.3356256,0.3249953802854407
dahyun,trial9,1784601304.3740833,0.3312383235255356
dahyun,trial10,1784601305.931483,0.35428864051695974
dahyun,trial10,1784601305.9721098,0.35466710994435807
dahyun,trial10,1784601306.0109541,0.35518954687905435
dahyun,trial10,1784601306.048683,0.35576173106683473
dahyun,trial10,1784601306.0869288,0.356300442361969
dahyun,trial10,1784601306.1255884,0.3568196791882876
dahyun,trial10,1784601306.1652994,0.3570231235177946
dahyun,trial10,1784601306.20594,0.357202369469198
dahyun,trial10,1784601306.247033,0.35752595998740866
dahyun,trial10,1784601306.287356,0.3577826113656847
dahyun,trial10,1784601306.325755,0.3579763762990599
dahyun,trial10,1784601306.3632283,0.3581889266181876
dahyun,trial10,1784601306.4027567,0.3584655962865302
dahyun,trial10,1784601306.4428709,0.35866357091484735
