frame,read,detect,crop,infer,e2e_ms,output
16377,0.9417,7.775,0.5513,2.2391,11.5071,0.032546
16378,0.9723,7.6709,0.5718,2.2204,11.4354,0.04943
16379,0.9504,7.6965,0.5555,2.2513,11.4537,0.052763
16380,0.9473,7.8001,0.5536,2.2491,11.5502,0.04635
16381,0.9293,7.7965,0.5527,2.2639,11.5423,0.035937
16382,0.9543,7.8079,0.5456,2.2668,11.5746,0.167605
16383,0.9576,7.8103,0.5541,2.2413,11.5632,0.997813
16384,0.9433,7.7423,0.5641,2.267,11.5167,0.99995
16385,0.9165,7.7164,0.5571,2.2459,11.4359,0.99998
16386,0.98,7.6987,0.5419,2.2371,11.4577,0.999972
16387,0.968,7.7165,0.5812,2.2443,11.51,0.999904
16388,0.9438,7.7354,0.5802,2.2198,11.4792,0.999373
16389,0.9373,7.7622,0.5382,2.2565,11.494,0.927779
16390,0.9455,7.998,0.5382,2.2506,11.7323,0.76492
16391,0.9493,7.7124,0.5496,2.2466,11.4579,0.212693
16392,0.9481,7.7283,0.5462,2.2475,11.4702,0.194051
16393,0.9168,7.7124,0.5391,2.2693,11.4376,0.123456
16394,0.9477,7.7277,0.536,2.2334,11.4449,0.126349
16395,1.0193,7.6771,0.5369,2.2217,11.4549,0.113815
16396,0.973,7.7138,0.5637,2.2235,11.4741,0.092188
16397,0.9541,7.7598,0.5967,2.2276,11.5382,0.084214
16398,1.0007,7.9397,0.5406,2.2691,11.7502,0.084567
16399,0.9188,7.7223,0.5463,2.2415,11.4289,0.083389
16400,1.0003,7.6898,0.5508,2.2431,11.484,0.090523
16401,0.9604,7.7078,0.5454,2.2609,11.4745,0.107115
16402,0.9991,7.6072,0.5412,2.2666,11.4141,0.101422
16403,0.9204,7.7169,0.5453,2.2377,11.4203,0.045421
16404,1.0305,7.6911,0.5357,2.2243,11.4816,0.044425
16405,0.972,7.7035,0.5692,2.2434,11.4881,0.045131
16406,1.0163,7.589,0.5362,2.2417,11.3832,0.045157
16407,0.9191,7.7441,0.5415,2.2489,11.4536,0.036093
16408,1.0116,7.6681,0.5339,2.253,11.4666,0.050352
16409,0.9457,7.7513,0.5407,2.2644,11.5022,0.058551
16410,1.016,7.6408,0.5328,2.2574,11.447,0.059526
16411,0.9115,7.6438,0.5306,2.2232,11.3091,0.071007
16412,1.0323,7.6391,0.5412,2.2268,11.4395,0.082508
16413,0.9689,7.6902,0.5595,2.2259,11.4445,0.055449
16414,0.9964,7.5885,0.5313,2.2514,11.3676,0.066733
16415,0.922,7.6514,0.542,2.2559,11.3714,0.053971
16416,1.0016,7.5708,0.5561,2.2606,11.3891,0.077415
16417,0.9464,7.6495,0.5395,2.2808,11.4162,0.065376
16418,1.0062,7.6147,0.5444,2.2333,11.3986,0.084127
16419,0.9469,7.6724,0.5503,2.2417,11.4113,0.062792
16420,1.0299,7.5826,0.5518,2.2264,11.3906,0.066837
16421,0.9376,7.6755,0.5538,2.2432,11.4101,0.074299
16422,1.001,7.6259,0.5433,2.2443,11.4146,0.057039
16423,0.9167,7.7285,0.5344,2.2512,11.4308,0.066288
16424,0.9934,7.6718,0.5428,2.2639,11.4719,0.077527
16425,0.9462,8.1186,0.5442,2.2936,11.9026,0.086931
16426,0.9975,7.6311,0.5484,2.2668,11.4438,0.099057
16427,0.9413,7.6731,0.5594,2.2405,11.4143,0.096127
16428,1.0386,7.6697,0.5442,2.2327,11.4851,0.100361
16429,0.9892,7.7285,0.5588,2.2178,11.4943,0.12326
16430,0.9949,7.5971,0.5515,2.2669,11.4104,0.129567
16431,0.9258,7.7354,0.5468,2.2489,11.4568,0.091993
16432,1.0045,7.6809,0.5385,2.2374,11.4614,0.087739
16433,0.9523,7.6911,0.5426,2.2698,11.4558,0.108106
16434,1.0089,7.5784,0.5398,2.2589,11.3861,0.093921
16435,0.9169,7.6853,0.5395,2.2379,11.3796,0.077401
16436,1.0263,7.6586,0.5461,2.2338,11.4647,0.124619
16437,0.9838,7.6633,0.5691,2.2357,11.4519,0.120022
16438,1.0013,7.6099,0.546,2.2523,11.4096,0.119319
16439,0.9171,7.7012,0.5523,2.252,11.4226,0.110587
16440,0.9905,8.2558,0.5503,2.2712,12.0677,0.094577
16441,0.9514,7.7073,0.5376,2.2502,11.4466,0.10842
16442,1.0033,7.7314,0.5363,2.2642,11.5352,0.310801
16443,0.9211,7.7493,0.5449,2.2671,11.4823,0.435197
16444,0.9946,7.866,0.547,2.2391,11.6467,0.423558
16445,0.9473,7.6998,0.5229,2.2249,11.3949,0.308527
16446,1.0325,7.6848,0.5411,2.2256,11.484,0.213674
16447,0.9372,7.7016,0.5799,2.2262,11.4448,0.132399
16448,1.0024,7.8479,0.5517,2.249,11.6509,0.168507
16449,0.9429,7.7368,0.5513,2.2524,11.4835,0.146553
16450,1.0061,7.6041,0.5486,2.2748,11.4336,0.151906
16451,0.9216,8.1874,0.5487,2.2484,11.9062,0.077444
16452,0.9934,7.6791,0.5573,2.2757,11.5055,0.281284
16453,0.9447,7.7566,0.5581,2.2959,11.5552,0.982696
16454,1.0,7.6436,0.5576,2.2446,11.4458,0.999888
16455,0.9486,7.749,0.5642,2.2406,11.5024,0.999956
16456,1.0293,7.6419,0.5562,2.2379,11.4652,0.999933
16457,0.9557,7.7334,0.5753,2.2282,11.4926,0.999716
16458,0.9941,7.6616,0.5686,2.2355,11.4599,0.99984
16459,0.9183,7.6559,0.5656,2.2711,11.4109,0.999335
16460,0.9965,7.6917,0.5684,2.2654,11.522,0.997813
16461,0.9354,7.6733,0.5603,2.2818,11.4508,0.990437
16462,1.004,7.6368,0.5583,2.2251,11.4241,0.975127
16463,0.9301,7.6746,0.5739,2.2234,11.402,0.923518
16464,1.0268,7.787,0.5677,2.2415,11.623,0.928565
16465,0.9655,7.6926,0.589,2.2273,11.4743,0.88098
16466,1.0017,7.6477,0.5739,2.2589,11.4822,0.849243
16467,0.9139,7.7326,0.5766,2.2921,11.5152,0.716394
16468,1.014,7.7308,0.5765,2.2662,11.5875,0.810987
16469,0.9428,7.7611,0.5723,2.2756,11.5518,0.262137
16470,0.9993,7.7195,0.56,2.2805,11.5593,0.420202
16471,0.9275,7.6588,0.5646,2.2797,11.4306,0.224728
16472,0.9928,7.6638,0.5703,2.2146,11.4415,0.173027
16473,0.9694,7.6917,0.5641,2.2434,11.4685,0.131711
16474,1.0163,7.669,0.5821,2.2238,11.4913,0.153065
16475,0.9256,7.7526,0.5916,2.2196,11.4894,0.211836
16476,0.9939,7.695,0.5632,2.2529,11.505,0.220889
16477,0.9424,7.7215,0.5724,2.2482,11.4845,0.168356
16478,0.9882,7.9228,0.5672,2.2521,11.7303,0.146742
16479,0.9333,7.7431,0.5638,2.2534,11.4934,0.144003
16480,0.9928,7.741,0.5616,2.2616,11.557,0.5677
16481,0.9474,7.7593,0.5608,2.234,11.5014,0.446972
16482,1.0301,7.6604,0.5673,2.236,11.4938,0.496519
16483,0.9461,7.671,0.5651,2.2308,11.4131,0.384712
16484,0.9968,7.6542,0.5854,2.2078,11.4442,0.481886
16485,0.955,7.6958,0.5578,2.242,11.4507,0.547864
16486,0.9908,7.6372,0.5624,2.291,11.4814,0.822725
16487,0.9278,7.717,0.5515,2.3132,11.5096,0.799057
16488,1.0191,7.7847,0.5617,2.2707,11.6362,0.76211
16489,0.95,7.7525,0.5521,2.2625,11.517,0.619495
16490,1.0203,7.6851,0.5651,2.2248,11.4953,0.619516
16491,0.9532,7.7574,0.556,2.2335,11.5002,0.518524
16492,1.0392,7.6566,0.5654,2.2299,11.4911,0.512637
16493,0.9432,7.7286,0.5835,2.228,11.4833,0.489912
16494,1.0126,7.633,0.568,2.2468,11.4605,0.177596
16495,0.9183,7.7256,0.5648,2.2606,11.4693,0.452468
16496,1.0147,7.718,0.5716,2.2706,11.5748,0.171319
16497,0.9565,7.7887,0.5577,2.2653,11.5682,0.531094
16498,1.021,7.6021,0.5639,2.27,11.4569,0.238156
16499,0.941,7.7306,0.5742,2.2399,11.4857,0.256809
16500,1.0392,7.7115,0.5675,2.2447,11.5629,0.233103
16501,0.9954,7.7609,0.5625,2.2504,11.5692,0.181851
16502,1.0374,7.6552,0.5962,2.2297,11.5184,0.097067
16503,0.9253,7.7757,0.5686,2.261,11.5306,0.181181
16504,1.0168,8.17,0.5628,2.2661,12.0157,0.231643
16505,0.944,7.8037,0.5621,2.2602,11.57,0.253729
16506,1.0097,7.6489,0.5611,2.2392,11.4589,0.228832
16507,0.92,7.7204,0.5693,2.2708,11.4806,0.166865
16508,1.0101,7.6828,0.572,2.272,11.5368,0.16284
16509,0.9613,7.734,0.5689,2.2687,11.533,0.104083
16510,1.0153,7.7041,0.5597,2.2238,11.503,0.164101
16511,0.9495,7.757,0.5707,2.224,11.5011,0.163524
16512,1.0434,7.702,0.5644,2.2305,11.5402,0.145567
16513,0.9501,7.8,0.5876,2.2273,11.565,0.199698
16514,1.0137,7.6881,0.5595,2.2533,11.5145,0.18649
16515,0.9156,7.7326,0.5672,2.2618,11.4771,0.137809
16516,1.0065,7.6621,0.5626,2.2559,11.4872,0.150569
16517,0.9464,7.7049,0.5559,2.2781,11.4853,0.144664
16518,1.0148,7.6578,0.5615,2.2633,11.4973,0.13289
16519,0.9353,7.7643,0.5595,2.2232,11.4823,0.453904
16520,1.0364,7.7554,0.5727,2.2412,11.6058,0.186734
16521,0.9808,7.6995,0.5738,2.2364,11.4906,0.170532
16522,1.0123,7.6567,0.5877,2.2305,11.4871,0.412998
16523,0.9213,7.7341,0.5679,2.255,11.4782,0.347371
16524,1.0095,7.7005,0.5618,2.2472,11.5189,0.303692
16525,0.9548,7.7952,0.5601,2.2532,11.5633,0.091116
16526,1.0144,7.6772,0.5621,2.2789,11.5327,0.230843
16527,0.9207,7.6684,0.5654,2.2601,11.4147,0.215571
16528,1.0078,7.695,0.5648,2.2419,11.5095,0.261147
16529,0.975,7.6707,0.5493,2.2189,11.414,0.278183
16530,1.0366,7.572,0.5794,2.2326,11.4206,0.245674
16531,0.9249,8.1002,0.5867,2.2331,11.845,0.221009
16532,1.0075,7.7396,0.5603,2.2485,11.5559,0.269596
16533,0.9404,7.6738,0.556,2.2457,11.416,0.299861
16534,1.0094,7.6078,0.5628,2.326,11.506,0.303153
16535,0.9648,7.7033,0.5639,2.2578,11.4898,0.293834
16536,1.0296,7.7445,0.5666,2.2818,11.6225,0.260669
16537,0.9501,7.7231,0.5589,2.2592,11.4913,0.256717
16538,1.0112,7.5789,0.5647,2.2311,11.3859,0.319541
16539,0.9529,7.7056,0.5579,2.2348,11.4512,0.252021
16540,1.0436,7.703,0.5945,2.219,11.5601,0.227113
16541,0.9594,7.7421,0.5614,2.2618,11.5247,0.28108
16542,1.0041,7.7039,0.5583,2.2449,11.5112,0.215501
16543,0.9231,7.7547,0.5687,2.2661,11.5127,0.128991
16544,1.0229,7.7305,0.5677,2.2656,11.5867,0.155855
16545,0.9562,7.7543,0.553,2.27,11.5335,0.143898
16546,1.0131,7.5948,0.563,2.2815,11.4523,0.187923
16547,0.9213,7.726,0.5629,2.2292,11.4395,0.187545
16548,1.05,7.7677,0.5665,2.2343,11.6185,0.208671
16549,0.9951,7.6646,0.5851,2.2331,11.478,0.211791
16550,1.0106,7.6579,0.5746,2.2225,11.4656,0.242193
16551,0.9194,7.7558,0.5675,2.2579,11.5006,0.225277
16552,1.012,7.6839,0.5589,2.2449,11.4997,0.247792
16553,0.9584,7.7289,0.5629,2.244,11.4942,0.24266
16554,1.0191,7.6817,0.5436,2.2796,11.524,0.283707
16555,0.9189,7.7662,0.554,2.2623,11.5014,0.278493
16556,1.0069,7.6808,0.5554,2.2277,11.4707,0.270637
16557,0.9787,7.9996,0.5474,2.2332,11.7588,0.313025
16558,1.032,7.6845,0.5619,2.2195,11.4978,0.308372
16559,0.9425,7.7921,0.5824,2.244,11.5611,0.260906
16560,1.0176,7.6982,0.5673,2.261,11.5442,0.367501
16561,0.9471,7.7471,0.5622,2.2448,11.5013,0.340994
16562,1.014,7.6652,0.5619,2.2699,11.5109,0.343959
16563,0.912,7.7571,0.5621,2.2806,11.5118,0.282901
16564,1.0129,7.6516,0.5532,2.2757,11.4934,0.454132
16565,0.9538,7.7024,0.5573,2.2239,11.4373,0.469923
16566,1.0578,7.6099,0.5558,2.2318,11.4552,0.487974
16567,0.9612,7.643,0.564,2.2262,11.3945,0.446069
16568,1.015,7.7786,0.5897,2.2177,11.6009,0.59157
16569,0.9591,7.7885,0.5495,2.2536,11.5506,0.606468
16570,1.0052,7.7045,0.5616,2.2413,11.5125,0.621373
16571,0.9233,7.6574,0.559,2.2501,11.3898,0.5966
16572,1.0124,7.6956,0.5606,2.2655,11.534,0.5917
16573,0.9483,7.7439,0.5601,2.2889,11.5412,0.548684
16574,1.0126,7.6901,0.5565,2.2424,11.5015,0.476588
16575,0.9801,7.7133,0.5587,2.2354,11.4875,0.344871
16576,1.0425,7.6416,0.5536,2.2385,11.4762,0.383059
16577,0.953,7.7861,0.5994,2.2429,11.5813,0.374762
16578,1.0261,7.6405,0.5739,2.2538,11.4944,0.377313
16579,0.9341,7.7459,0.5662,2.2815,11.5277,0.395673
16580,1.007,7.6509,0.5524,2.2436,11.4539,0.426762
16581,0.9545,7.7074,0.5611,2.2557,11.4787,0.405567
16582,1.0068,7.7009,0.5606,2.2724,11.5406,0.41131
16583,0.9303,7.7851,0.5523,2.2291,11.4968,0.500009
16584,1.0441,8.0227,0.5556,2.2311,11.8535,0.455806
16585,0.9738,7.7208,0.551,2.222,11.4676,0.473955
16586,1.0553,7.6536,0.5492,2.2318,11.4899,0.470119
16587,0.9279,7.7825,0.5902,2.2283,11.5289,0.422719
16588,1.0063,7.7136,0.5479,2.2351,11.503,0.42581
16589,0.9433,7.7035,0.5554,2.2558,11.4581,0.477021
16590,1.0164,7.6822,0.5531,2.2574,11.5091,0.454618
16591,0.9231,7.7002,0.5569,2.2784,11.4586,0.530561
16592,1.0042,7.6985,0.5498,2.2604,11.5128,0.469382
16593,0.9499,7.7702,0.5535,2.2422,11.5157,0.42877
16594,1.0451,7.647,0.5503,2.2194,11.4619,0.428371
16595,0.9573,7.7022,0.5838,2.2268,11.4701,0.439633
16596,1.0009,7.6733,0.564,2.2523,11.4904,0.511431
16597,0.9617,7.705,0.5585,2.2557,11.4809,0.689486
16598,1.0022,7.656,0.5597,2.2522,11.4702,0.913994
16599,0.9192,7.6871,0.5707,2.2541,11.4311,0.999989
16600,1.0071,7.6635,0.5649,2.2737,11.5092,0.999996
16601,0.9534,7.7389,0.573,2.2237,11.489,0.999991
16602,1.0445,7.6224,0.5607,2.2408,11.4685,0.999994
16603,0.9579,7.735,0.5752,2.2561,11.5242,0.999997
16604,1.0225,7.6931,0.5962,2.217,11.5288,0.999995
16605,0.9434,7.7169,0.5782,2.2311,11.4696,0.999873
16606,1.0137,7.663,0.5798,2.2366,11.4931,0.999464
16607,0.9195,7.6391,0.5782,2.2513,11.388,0.998598
16608,1.0139,7.7026,0.5613,2.2486,11.5263,0.988827
16609,0.9541,7.6933,0.5511,2.2729,11.4714,0.954648
16610,1.0116,7.9758,0.5577,2.2883,11.8334,0.955166
16611,0.9191,7.7484,0.5736,2.2403,11.4814,0.916167
16612,1.0435,7.6823,0.5715,2.2499,11.5471,0.806659
16613,0.9784,7.9871,0.7345,2.6235,12.3235,0.970207
16614,1.0368,7.6129,0.5552,2.2311,11.4359,0.948053
16615,0.9587,7.7289,0.5707,2.2181,11.4765,0.90962
16616,1.0149,7.7829,0.5836,2.2295,11.6109,0.912591
16617,0.9464,7.7597,0.5635,2.2545,11.524,0.855103
16618,1.0175,7.6035,0.5583,2.2657,11.4449,0.841412
16619,0.916,7.742,0.5676,2.2802,11.5058,0.882923
16620,1.0168,7.7016,0.5568,2.2655,11.5406,0.841473
16621,0.9562,7.9736,0.5559,2.2663,11.7519,0.840292
16622,1.0119,7.7084,0.5514,2.2327,11.5044,0.888327
16623,0.9713,7.6729,0.5507,2.2361,11.4311,0.881601
16624,1.0402,7.6812,0.5527,2.235,11.5091,0.889678
16625,0.9557,7.7592,0.589,2.2225,11.5264,0.808945
16626,1.0045,7.6754,0.5579,2.2577,11.4954,0.75925
16627,0.9234,7.7556,0.5638,2.2722,11.515,0.742896
16628,1.016,7.7473,0.5644,2.2562,11.5839,0.828792
16629,0.9467,7.6698,0.5547,2.2735,11.4448,0.824174
16630,1.0189,7.5952,0.5606,2.2673,11.442,0.7408
16631,0.925,7.6779,0.577,2.2424,11.4223,0.856991
16632,1.0374,7.6509,0.5582,2.2489,11.4954,0.777073
16633,1.0211,7.6726,0.5531,2.2363,11.4831,0.752678
16634,1.0133,7.7233,0.5922,2.2489,11.5777,0.653177
16635,0.9162,7.7105,0.5558,2.2477,11.4302,0.71837
16636,1.0057,7.6837,0.5666,2.2603,11.5163,0.520422
16637,0.9533,8.0535,0.565,2.2557,11.8274,0.556133
16638,1.0074,7.5757,0.5662,2.2718,11.4211,0.446199
16639,0.9274,7.7617,0.5692,2.265,11.5233,0.397115
16640,1.0051,7.7385,0.5658,2.2734,11.5828,0.391263
16641,0.9494,7.7451,0.5615,2.2427,11.4987,0.43595
16642,1.0365,7.6496,0.5552,2.2204,11.4617,0.449173
16643,0.9688,7.739,0.5858,2.2306,11.5242,0.501198
16644,0.9984,7.7694,0.5837,2.2434,11.5948,0.445008
16645,0.936,7.7186,0.5682,2.2545,11.4773,0.373277
16646,1.0091,7.6661,0.5711,2.2602,11.5065,0.346189
16647,0.9545,7.6859,0.5608,2.2717,11.4729,0.428229
16648,1.0098,7.7554,0.5693,2.2938,11.6283,0.503892
16649,0.9129,7.7047,0.5703,2.2836,11.4715,0.59654
16650,1.005,7.6493,0.5711,2.2312,11.4566,0.39433
16651,0.9859,7.758,0.5531,2.2304,11.5274,0.424886
16652,1.0508,7.6532,0.5673,2.2357,11.507,0.314986
16653,0.9174,7.7906,0.5964,2.2341,11.5385,0.265636
16654,1.0071,7.7002,0.5734,2.2703,11.5509,0.262915
16655,0.9407,7.7135,0.5637,2.2765,11.4943,0.276433
16656,1.0085,7.6176,0.5637,2.2688,11.4586,0.260123
16657,0.9224,7.7864,0.5628,2.2924,11.564,0.222902
16658,0.9988,7.6823,0.5549,2.2857,11.5217,0.228502
16659,0.954,7.7308,0.5674,2.2372,11.4894,0.263375
16660,1.046,7.6447,0.555,2.249,11.4947,0.165384
16661,0.9716,7.7209,0.558,2.2416,11.4921,0.137248
16662,1.0366,7.6786,0.597,2.2383,11.5505,0.158289
16663,0.9481,8.0832,0.5893,2.2318,11.8524,0.144834
16664,1.0148,7.6933,0.5718,2.2541,11.534,0.125202
16665,0.9247,7.7261,0.5663,2.2665,11.4835,0.127796
16666,1.0164,7.7226,0.5687,2.2814,11.5891,0.167114
16667,0.9583,7.717,0.5757,2.264,11.515,0.191789
16668,1.0138,7.6787,0.5663,2.2727,11.5315,0.189848
16669,0.9175,7.6629,0.5545,2.2447,11.3796,0.556908
16670,1.0385,7.638,0.5587,2.2629,11.4981,0.590044
16671,0.9834,7.7343,0.5619,2.2358,11.5154,0.484411
16672,1.0384,7.7216,0.5906,2.2329,11.5834,0.432167
16673,0.924,7.7011,0.5656,2.2693,11.46,0.351658
16674,1.0128,7.6608,0.561,2.238,11.4725,0.332086
16675,0.9569,7.7145,0.575,2.2595,11.506,0.413985
16676,1.022,7.6373,0.5598,2.2548,11.4739,0.416509
16677,0.9306,7.7918,0.5856,2.2823,11.5903,0.304237
16678,1.0138,7.7022,0.5597,2.2429,11.5185,0.320897
16679,0.9566,7.7106,0.5654,2.2548,11.4873,0.271636
16680,1.0455,7.6866,0.5676,2.2365,11.5362,0.286262
16681,0.9328,7.6802,0.5754,2.2189,11.4073,0.452388
16682,1.0059,7.6848,0.5573,2.2529,11.5009,0.458952
16683,0.9494,7.6751,0.5595,2.2419,11.4258,0.389746
16684,1.0042,7.5897,0.5568,2.2478,11.3986,0.348203
16685,0.9331,7.8281,0.5802,2.2669,11.6083,0.349233
16686,0.9929,7.7184,0.5651,2.2666,11.5431,0.254689
16687,0.9285,7.7607,0.5546,2.2487,11.4924,0.433782
16688,1.0247,7.7378,0.552,2.2469,11.5614,0.405653
16689,0.9418,7.6915,0.5661,2.2277,11.4271,0.869929
16690,1.0245,8.0263,0.5644,2.2349,11.85,0.818636
16691,0.917,7.772,0.6102,2.2394,11.5386,0.998143
16692,0.9963,7.7384,0.5674,2.2737,11.5759,0.999998
16693,0.9367,7.7068,0.5661,2.2582,11.4678,0.999997
16694,1.0,7.6759,0.568,2.26,11.5039,0.999999
16695,0.9567,7.7261,0.5773,2.2679,11.528,0.999999
16696,1.0146,7.5922,0.5817,2.2713,11.4598,0.999975
16697,0.9191,7.7155,0.5622,2.228,11.4248,0.99984
16698,1.0403,7.6967,0.5677,2.2374,11.5421,0.99962
16699,0.977,7.7745,0.5521,2.2282,11.5317,0.994524
16700,1.0389,7.6617,0.5862,2.2417,11.5285,0.94103
16701,0.921,7.7861,0.5668,2.258,11.5319,0.772608
16702,1.0087,7.681,0.5611,2.2611,11.5119,0.510998
16703,0.9578,7.7844,0.5705,2.2559,11.5686,0.48451
16704,1.0119,7.6361,0.5536,2.2687,11.4703,0.491633
16705,0.9174,7.6663,0.5596,2.2645,11.4078,0.485826
16706,1.0065,7.7425,0.5616,2.237,11.5476,0.429292
16707,0.9938,7.666,0.5867,2.2903,11.5368,0.476607
16708,1.045,7.6375,0.5548,2.2309,11.4681,0.430817
16709,0.9156,7.8401,0.5849,2.2211,11.5617,0.409884
16710,1.011,7.7059,0.5488,2.2502,11.5159,0.440921
16711,0.9432,7.7338,0.549,2.2537,11.4797,0.47545
16712,1.0208,7.5514,0.549,2.2577,11.3789,0.517763
16713,0.9367,7.8094,0.565,2.2549,11.566,0.618969
16714,1.0113,7.6851,0.5547,2.2717,11.5228,0.524197
16715,0.9452,7.7285,0.5441,2.2225,11.4403,0.465301
16716,1.0448,8.014,0.5502,2.2194,11.8284,0.487923
16717,0.9488,7.7805,0.57,2.2176,11.5169,0.630066
16718,1.0484,7.6485,0.5625,2.2247,11.4842,0.473506
16719,0.9433,7.7477,0.583,2.2337,11.5077,0.365896
16720,1.0043,7.667,0.5671,2.2563,11.4947,0.343793
16721,0.9271,7.8094,0.5618,2.2685,11.5668,0.306767
16722,1.0122,7.6704,0.5565,2.2599,11.4989,0.27606
16723,0.9442,7.7465,0.5615,2.2614,11.5137,0.297384
16724,1.0106,7.6204,0.556,2.265,11.4519,0.28558
16725,0.9207,7.7416,0.5659,2.2326,11.4608,0.284445
16726,1.05,7.5841,0.5608,2.2343,11.4292,0.132742
16727,0.9969,7.6965,0.5725,2.2271,11.4929,0.121499
16728,1.0044,7.6542,0.5592,2.2477,11.4655,0.127404
16729,0.9182,7.7758,0.5676,2.27,11.5317,0.07454
16730,1.0075,7.7519,0.5646,2.2779,11.6018,0.116882
16731,0.9557,7.6884,0.566,2.2598,11.4699,0.10101
16732,1.0066,7.6604,0.5589,2.2712,11.497,0.075574
16733,0.9204,7.7849,0.5637,2.2842,11.5531,0.085281
16734,1.017,7.6464,0.5581,2.2309,11.4523,0.109145
16735,0.9764,7.7291,0.554,2.2392,11.4987,0.115408
16736,1.0437,7.6172,0.5786,2.2437,11.4832,0.127664
16737,0.936,7.7147,0.5744,2.2197,11.4448,0.150753
16738,1.0114,7.6901,0.5548,2.2491,11.5055,0.175176
16739,0.944,7.7487,0.5586,2.2511,11.5024,0.199063
16740,1.0074,7.7006,0.5681,2.2629,11.539,0.181002
16741,0.9203,7.7538,0.5611,2.2699,11.5051,0.148153
16742,1.0155,7.7367,0.555,2.262,11.5692,0.15907
16743,0.9474,8.0137,0.5624,2.2282,11.7516,0.119282
16744,1.0148,7.6746,0.5656,2.2359,11.491,0.111697
16745,0.9574,7.7425,0.5616,2.2514,11.5129,0.084248
16746,1.0396,7.7226,0.5738,2.2385,11.5744,0.088921
16747,0.934,7.7275,0.5818,2.2329,11.4762,0.104274
16748,1.0117,7.7106,0.5622,2.2647,11.5492,0.071848
16749,0.928,7.7164,0.5517,2.256,11.4521,0.090273
16750,1.0118,7.7434,0.5766,2.2493,11.5812,0.114886
16751,0.9456,7.712,0.5633,2.3001,11.521,0.147614
16752,1.0202,7.662,0.5626,2.2782,11.5231,0.077653
16753,0.9285,7.6997,0.5567,2.2355,11.4203,0.063407
16754,1.0349,7.6674,0.5615,2.23,11.4938,0.074906
16755,0.9718,7.6847,0.5711,2.2295,11.4572,0.09639
16756,1.0002,7.6984,0.5897,2.2503,11.5386,0.196014
16757,0.9344,7.7237,0.5654,2.2495,11.473,0.097624
16758,1.0088,7.7701,0.5638,2.2603,11.603,0.08732
16759,0.9395,7.7613,0.5603,2.2689,11.5299,0.072619
16760,1.0112,7.6338,0.5646,2.2604,11.4699,0.086812
16761,0.9177,7.7394,0.5763,2.2683,11.5018,0.066097
16762,1.0117,7.711,0.5596,2.2355,11.5178,0.155474
16763,0.9776,7.7615,0.571,2.2403,11.5504,0.099948
16764,1.0354,7.6361,0.5557,2.2262,11.4535,0.134159
16765,0.9195,7.7875,0.5979,2.2321,11.537,0.116979
16766,1.013,7.637,0.5727,2.2555,11.4781,0.110194
16767,0.9526,7.7299,0.5642,2.255,11.5017,0.107218
16768,1.018,7.6566,0.5703,2.2707,11.5155,0.102247
16769,0.9263,8.2678,0.5637,2.2458,12.0037,0.088766
16770,1.0038,7.6716,0.5713,2.2665,11.5132,0.063273
16771,0.9528,7.7173,0.561,2.2855,11.5166,0.063774
16772,1.0133,7.6471,0.5713,2.221,11.4528,0.072182
16773,0.9454,7.7276,0.5692,2.2365,11.4788,0.078692
16774,1.0427,7.6661,0.5568,2.2349,11.5004,0.142309
16775,0.9487,7.7232,0.5828,2.2302,11.4849,0.090836
16776,1.0072,7.6664,0.5626,2.2665,11.5027,0.124792
16777,0.9392,7.7543,0.5571,2.2695,11.5201,0.149534
16778,1.0142,7.644,0.5555,2.2459,11.4597,0.097937
16779,0.9489,7.7484,0.5686,2.2773,11.5431,0.081538
16780,1.0193,7.7189,0.559,2.2659,11.5631,0.080869
16781,0.9239,7.7386,0.568,2.2459,11.4764,0.054369
16782,1.0352,7.6996,0.5675,2.2257,11.528,0.06189
16783,0.9749,7.7276,0.5613,2.2308,11.4947,0.061672
16784,1.0123,7.6556,0.5847,2.2343,11.4869,0.062577
16785,0.9263,7.8091,0.5731,2.2791,11.5876,0.066012
16786,1.0132,7.8073,0.5796,2.4203,11.8204,0.116297
16787,1.1245,7.9975,0.5613,2.2594,11.9427,0.385867
16788,1.0131,7.7143,0.5532,2.256,11.5366,0.419011
16789,0.9206,7.7517,0.5582,2.2601,11.4906,0.41556
16790,1.0185,7.6741,0.5527,2.2751,11.5203,0.404496
16791,0.9471,7.6429,0.5655,2.2642,11.4198,0.328373
16792,1.0127,7.6914,0.5593,2.2368,11.5001,0.109944
16793,0.9434,7.7369,0.5729,2.244,11.4972,0.106928
16794,1.0218,8.2585,0.5501,2.2389,12.0693,0.387223
16795,0.9878,7.7656,0.5495,2.2309,11.5338,0.39003
16796,1.067,7.943,0.551,2.2604,11.8215,0.324863
16797,0.9212,7.7802,0.5898,2.2351,11.5263,0.190483
16798,1.0314,7.6576,0.5608,2.2445,11.4944,0.232167
16799,0.9513,7.7942,0.573,2.3566,11.675,0.267423
16800,0.9968,7.6648,0.552,2.2625,11.476,0.228826
16801,0.9328,7.794,0.5681,2.2747,11.5696,0.289849
16802,0.9952,7.636,0.5632,2.2662,11.4606,0.251484
16803,0.9514,7.7218,0.5654,2.2341,11.4727,0.19851
16804,1.0384,7.6432,0.556,2.2217,11.4593,0.230511
16805,0.956,7.7514,0.5718,2.2364,11.5156,0.165828
16806,1.0433,7.6119,0.58,2.2198,11.455,0.107352
