frame,read,detect,crop,infer,e2e_ms,output
10834,0.942,7.8302,4.384,2.3528,15.5089,0.014649
10835,0.9703,7.8963,4.4273,2.319,15.6129,0.022666
10836,0.8981,7.7944,4.4238,2.3424,15.4586,0.012192
10837,0.9305,8.2281,4.396,2.3407,15.8952,0.011577
10838,0.9356,7.8839,4.4035,2.3542,15.5771,0.006372
10839,0.9617,7.842,4.4875,2.3543,15.6455,0.006535
10840,0.9095,7.8408,4.4322,2.3441,15.5266,0.011591
10841,0.9372,7.8478,4.4116,2.3007,15.4973,0.002726
10842,0.9617,7.8666,4.428,2.3015,15.5577,0.003354
10843,0.998,7.7794,4.4194,2.3151,15.5118,0.010677
10844,0.8966,7.8485,4.4388,2.3071,15.491,0.012187
10845,0.9324,7.9131,4.411,2.3364,15.593,0.010895
10846,0.9456,7.8307,4.4003,2.353,15.5295,0.009366
10847,0.9627,7.8683,4.3951,2.3252,15.5514,0.011396
10848,0.8957,7.8383,4.4065,2.346,15.4866,0.008517
10849,0.9317,7.8905,4.3729,2.3509,15.546,0.007325
10850,0.9283,7.7846,4.3869,2.3064,15.4062,0.009662
10851,0.9842,7.8461,4.3952,2.3043,15.5298,0.0037
10852,0.922,8.3898,4.399,2.2893,16.0002,0.001847
10853,0.9525,7.935,4.3727,2.3032,15.5634,0.00179
10854,0.9819,7.8915,4.3827,2.3202,15.5763,0.004791
10855,0.9572,7.964,4.4911,2.339,15.7513,0.004206
10856,0.9151,7.8984,4.4323,2.3252,15.571,0.002347
10857,0.9218,7.9542,4.4089,2.3443,15.6292,0.005318
10858,0.9316,7.795,4.4237,2.3381,15.4884,0.040882
10859,0.9648,7.8837,4.3927,2.3521,15.5934,0.040606
10860,0.8851,7.7756,4.4325,2.3458,15.439,0.013201
10861,0.932,7.9056,4.4066,2.3638,15.608,0.001764
10862,0.9648,7.7877,4.4322,2.3147,15.4994,0.000452
10863,0.988,7.8453,4.4098,2.3248,15.5679,0.000859
10864,0.9215,8.0874,4.4429,2.3342,15.7861,0.000322
10865,0.9571,7.8872,4.454,2.3003,15.5987,0.000347
10866,0.9468,7.9455,4.4305,2.306,15.6289,0.00018
10867,0.9475,7.8988,4.3362,2.3235,15.5059,0.000878
10868,0.9064,7.8184,4.3694,2.3462,15.4404,0.001047
10869,0.9327,7.9089,4.3799,2.3214,15.5429,0.002735
10870,0.9578,7.849,4.3467,2.3513,15.5048,0.001213
10871,0.9526,7.8036,4.343,2.3457,15.445,0.004691
10872,0.9015,7.7628,4.3562,2.3234,15.3438,0.000594
10873,0.9689,7.9129,4.3436,2.3053,15.5307,0.007072
10874,0.9982,7.7586,4.2736,2.312,15.3424,0.006019
10875,0.9572,7.8345,4.3256,2.3283,15.4456,0.001175
10876,0.9092,7.7878,4.342,2.3443,15.3833,0.0037
10877,0.9185,7.8568,4.3357,2.3342,15.4452,0.001323
10878,0.9503,7.8047,4.3042,2.3527,15.4119,0.005415
10879,0.9754,7.8416,4.2928,2.3442,15.4541,0.002733
10880,0.9001,7.7441,4.3321,2.3067,15.283,0.00692
10881,0.9616,7.9022,4.328,2.3136,15.5055,0.01421
10882,1.0193,7.756,4.2981,2.3137,15.3871,0.003999
10883,0.9807,7.836,4.2866,2.3415,15.4447,0.02097
10884,0.9015,7.9029,4.2971,2.3316,15.4331,0.002856
10885,0.9336,7.8559,4.2852,2.3363,15.4111,0.007524
10886,0.9641,7.8095,4.2972,2.3438,15.4146,0.020092
10887,0.9611,7.7669,4.2794,2.3109,15.3182,0.019937
10888,0.9219,7.7615,4.3051,2.3176,15.3061,0.017404
10889,0.9596,7.9069,4.3105,2.3075,15.4845,0.031843
10890,0.9758,8.0935,4.2782,2.3016,15.6491,0.052333
10891,0.9842,7.7874,4.2749,2.324,15.3705,0.008735
10892,0.924,7.7671,4.3217,2.3432,15.356,0.015895
10893,0.9435,7.8897,4.304,2.3435,15.4807,0.012523
10894,0.9553,7.8102,4.2949,2.3486,15.409,0.059329
10895,0.9717,7.8992,4.2875,2.2997,15.4581,0.050533
10896,0.9192,8.55,4.3171,2.3183,16.1046,0.05047
10897,0.9309,7.912,4.3166,2.303,15.4626,0.055619
10898,0.9954,7.9236,4.2829,2.3204,15.5223,0.05244
10899,0.944,7.9209,4.293,2.314,15.4719,0.047316
10900,0.906,8.1718,4.3058,2.3232,15.7068,0.035472
10901,0.9343,7.7805,4.279,2.3189,15.3127,0.104539
10902,0.9142,7.7905,4.2773,2.349,15.3311,0.142314
10903,0.9299,7.9646,4.2722,2.3419,15.5085,0.187501
10904,0.9066,7.8435,4.3358,2.3601,15.4461,0.983314
10905,0.9312,7.811,4.2921,2.3136,15.3478,0.998931
10906,0.9442,7.8294,4.2808,2.3127,15.3671,0.999914
10907,0.965,7.8591,4.3006,2.3109,15.4356,0.999945
10908,0.9318,7.7681,4.2648,2.3336,15.2982,0.999793
10909,0.8957,7.8969,4.2825,2.3248,15.3998,0.99828
10910,0.9612,7.8111,4.2695,2.348,15.3898,0.944705
10911,0.9722,7.8402,4.2823,2.3426,15.4373,0.346269
10912,0.9606,7.776,4.3333,2.3074,15.3773,0.066528
10913,0.9548,7.8294,4.2904,2.2969,15.3715,0.060685
10914,0.9362,7.8005,4.2728,2.3021,15.3117,0.063141
10915,0.9412,7.759,4.2681,2.329,15.2974,0.061534
10916,0.9628,7.7987,4.2879,2.3351,15.3845,0.03701
10917,0.9152,8.1377,4.2836,2.3413,15.6777,0.022837
10918,0.9362,7.8876,4.3057,2.3394,15.4689,0.033658
10919,0.9648,7.8156,4.2815,2.299,15.3609,0.029384
10920,0.9915,7.8277,4.3057,2.2996,15.4244,0.024095
10921,0.9524,7.9598,4.293,2.3055,15.5106,0.028495
10922,0.9554,7.8901,4.3274,2.2948,15.4676,0.019686
10923,0.9571,7.8482,4.2969,2.3338,15.436,0.008665
10924,0.9594,7.7444,4.2753,2.3413,15.3205,0.006798
10925,0.9171,8.5969,4.3063,2.3299,16.1502,0.012107
10926,0.9359,7.7817,4.2626,2.3277,15.3079,0.013634
10927,0.9416,7.8644,4.2842,2.3509,15.4411,0.01016
10928,0.9686,7.8227,4.3395,2.2909,15.4218,0.0079
10929,0.955,7.7971,4.305,2.2965,15.3536,0.033124
10930,0.9922,7.8396,4.3268,2.3677,15.5263,0.026387
10931,0.9418,7.8344,4.2894,2.3496,15.4152,0.021514
10932,0.9514,7.7953,4.2657,2.3439,15.3564,0.036268
10933,0.9144,7.8271,4.327,2.339,15.4074,0.038285
10934,0.9428,7.8094,4.3074,2.3506,15.4102,0.040137
10935,0.9354,7.9494,4.2813,2.3336,15.4997,0.035528
10936,0.9706,7.7557,4.2687,2.3182,15.3132,0.041855
10937,0.9688,7.8346,4.294,2.3116,15.4089,0.035835
10938,0.9331,7.8255,4.314,2.3114,15.384,0.040926
10939,0.958,7.88,4.2959,2.3471,15.4811,0.044006
10940,0.9647,7.8706,4.2988,2.3304,15.4645,0.037013
10941,0.9126,7.8158,4.3397,2.3336,15.4017,0.029896
10942,0.9343,7.8507,4.3539,2.3422,15.4811,0.023385
10943,0.9388,8.1603,4.3655,2.354,15.8186,0.015323
10944,0.9649,7.8037,4.2914,2.3213,15.3813,0.014513
10945,0.9344,7.7736,4.3533,2.3265,15.3878,0.013575
10946,0.9935,7.8522,4.2892,2.3093,15.4443,0.014805
10947,0.9821,7.8622,4.3357,2.3316,15.5116,0.016324
10948,0.9621,7.903,4.409,2.3515,15.6256,0.016705
10949,0.9266,7.8481,4.353,2.3438,15.4716,0.005503
10950,0.9652,7.8069,4.2908,2.3478,15.4107,0.010073
10951,0.9575,7.9336,4.3337,2.3517,15.5765,0.014433
10952,0.963,7.8028,4.4194,2.3561,15.5413,0.974351
10953,0.8901,7.7773,6.4024,2.3309,17.4008,0.999707
10954,0.9422,7.8367,4.2709,2.3418,15.3915,0.999815
10955,0.9905,7.8185,4.2796,2.3354,15.4239,0.999965
10956,0.9399,7.7702,4.317,2.3037,15.3309,0.999963
10957,0.9029,7.8932,4.2876,2.3168,15.4006,0.999975
10958,0.9566,7.7973,4.2907,2.291,15.3356,0.999938
10959,0.9704,7.8808,4.3029,2.3052,15.4593,0.999929
10960,0.9392,7.8185,4.269,2.339,15.3658,0.999314
10961,0.8937,7.8314,4.39,2.3398,15.4549,0.996519
10962,0.9481,7.7545,4.3781,2.3371,15.4177,0.974278
10963,0.9535,7.8559,4.3175,2.3468,15.4737,0.747736
10964,0.9367,7.7323,4.3354,2.3212,15.3256,0.300292
10965,0.9252,7.8076,4.3284,2.3166,15.3779,0.044753
10966,0.9744,7.8411,4.319,2.3347,15.4692,0.021427
10967,0.9837,7.8151,4.2835,2.3405,15.4229,0.021988
10968,0.9373,7.7417,4.2753,2.3316,15.286,0.027585
10969,0.8957,7.8343,4.2852,2.358,15.3732,0.016627
10970,0.9692,8.0838,4.2944,2.3534,15.7009,0.024969
10971,0.9703,7.792,4.3129,2.3636,15.4388,0.016279
10972,0.9655,7.7943,4.2913,2.3031,15.3542,0.016922
10973,0.9621,7.8508,4.2918,2.318,15.4227,0.015006
10974,0.9362,7.8189,4.3132,2.3127,15.381,0.012265
10975,0.9783,7.8888,4.3269,2.3128,15.5068,0.019414
10976,0.9702,7.7984,4.3048,2.3342,15.4077,0.010407
10977,0.9399,7.7978,4.288,2.3423,15.3681,0.005026
10978,0.932,7.7919,4.3013,2.3478,15.373,0.014078
10979,0.9712,7.8322,4.3308,2.3124,15.4465,0.004904
10980,0.9843,7.8603,4.3243,2.322,15.4909,0.008173
10981,0.9495,8.409,4.4402,2.2813,16.08,0.011547
10982,0.9956,7.8377,4.3152,2.3056,15.4541,0.008201
10983,1.0238,7.8522,4.3137,2.3202,15.51,0.005658
10984,0.9764,7.8287,4.2996,2.4291,15.5338,0.005228
10985,0.9209,7.8268,4.3066,2.3453,15.3996,0.00398
10986,0.9686,7.8322,4.3132,2.3252,15.4392,0.004363
10987,0.9816,7.7923,4.3254,2.3491,15.4484,0.005499
10988,0.9407,7.7627,4.287,2.314,15.3044,0.004685
10989,0.8979,7.8085,4.3086,2.3106,15.3256,0.004183
10990,0.988,7.7988,4.2913,2.306,15.3841,0.004283
10991,0.9656,7.9123,4.2849,2.303,15.4657,0.003978
10992,0.9359,7.7823,4.2587,2.3418,15.3187,0.004136
10993,0.9018,7.8574,4.2883,2.34,15.3876,0.003408
10994,0.951,7.8231,4.3472,2.3348,15.4561,0.003699
10995,1.011,7.9888,4.3358,2.3422,15.6778,0.003827
10996,0.9543,8.1654,4.2941,2.3517,15.7655,0.003926
10997,0.9136,7.8065,4.2756,2.3075,15.3032,0.002119
10998,1.0051,7.7751,4.3061,2.3083,15.3947,0.003678
10999,0.9977,7.8191,4.3034,2.3152,15.4354,0.002266
11000,0.969,7.7806,4.3371,2.3288,15.4154,0.00188
11001,0.9334,7.8864,4.3524,2.3301,15.5024,0.001581
11002,0.9502,7.8525,4.3093,2.3537,15.4657,0.001919
11003,0.9595,7.7586,4.3737,2.3515,15.4432,0.001781
11004,0.9699,7.8725,4.2965,2.3839,15.5228,0.001995
11005,0.9219,7.8283,4.328,2.3067,15.3848,0.002211
11006,0.975,7.8039,4.3427,2.3249,15.4464,0.00167
11007,0.995,7.8994,4.3218,2.3188,15.5349,0.001504
11008,0.9681,7.8303,4.331,2.3338,15.4632,0.001644
11009,0.9126,7.8637,4.3138,2.3268,15.417,0.001651
11010,0.9435,7.7836,4.3057,2.3435,15.3764,0.002558
11011,0.9399,7.8043,4.3086,2.3265,15.3793,0.032685
11012,0.971,7.8277,4.314,2.3386,15.4513,0.039301
11013,0.9951,7.7554,4.3587,2.3105,15.4197,0.003911
11014,0.9532,7.8087,4.2941,2.3219,15.3779,0.031091
11015,0.943,7.8375,4.3211,2.3059,15.4075,0.031421
11016,0.9237,7.7758,4.3297,2.3403,15.3695,0.021071
11017,0.9433,7.8386,4.3373,2.3389,15.4581,0.022684
11018,0.9677,7.7283,4.2988,2.3507,15.3455,0.020792
11019,0.9158,7.8703,4.2965,2.3498,15.4324,0.025552
11020,0.9716,7.828,4.3243,2.313,15.4369,0.023958
11021,0.9611,7.7988,4.362,2.3058,15.4277,0.030134
11022,0.9917,7.8095,4.2918,2.3155,15.4085,0.025843
11023,0.892,8.1915,4.3566,2.3076,15.7477,0.034249
11024,0.9672,7.8956,4.2919,2.3413,15.4961,0.03204
11025,0.9679,7.797,4.2958,2.3401,15.4008,0.027936
11026,0.9362,7.8907,4.274,2.339,15.4398,0.029407
11027,0.9083,7.816,4.3251,2.3455,15.3949,0.015646
11028,0.9699,7.7571,4.2685,2.3003,15.2958,0.030469
11029,0.999,7.847,4.2909,2.2947,15.4315,0.017814
11030,0.9657,7.8196,4.3355,2.3081,15.429,0.029378
11031,0.9071,7.8373,4.372,2.321,15.4374,0.0191
11032,0.9737,7.8258,4.2852,2.3402,15.4249,0.026646
11033,0.9685,7.8269,4.2917,2.3433,15.4305,0.024068
11034,0.9751,7.798,4.351,2.3457,15.4698,0.032039
11035,0.9001,7.7635,4.2827,2.348,15.2943,0.035709
11036,0.9838,7.8703,4.3022,2.3174,15.4736,0.059864
11037,1.015,7.8101,4.3722,2.3033,15.5006,0.956768
11038,0.9907,7.813,4.3442,2.3061,15.454,0.999713
11039,0.9119,7.8765,4.3278,2.3406,15.4567,0.999947
11040,0.9644,7.8285,4.2841,2.3122,15.3892,0.999959
11041,0.9701,7.787,4.3319,2.3373,15.4263,0.999806
11042,0.973,7.7963,4.3022,2.3328,15.4042,0.999038
11043,0.8915,7.811,4.3665,2.343,15.4121,0.943952
11044,0.9694,7.8354,4.2956,2.3189,15.4192,0.603804
11045,0.9963,7.7874,4.308,2.321,15.4127,0.078824
11046,0.9938,7.8104,4.3599,2.3057,15.4698,0.051996
11047,0.9137,7.8422,4.3348,2.3272,15.418,0.044543
11048,0.9797,7.839,4.297,2.3463,15.462,0.039565
11049,0.9813,8.2443,4.288,2.3284,15.842,0.033615
11050,0.9751,7.7958,4.2812,2.4419,15.494,0.0334
11051,0.9219,7.837,4.2956,2.3486,15.4031,0.081065
11052,0.9439,7.7364,4.2904,2.3198,15.2906,0.032062
11053,0.9684,7.9298,4.3159,2.305,15.519,0.032346
11054,0.9935,7.7681,4.3017,2.3228,15.3861,0.031129
11055,0.9279,7.8023,4.3099,2.3129,15.353,0.020662
11056,0.948,7.7156,4.273,2.3224,15.2591,0.03662
11057,0.9431,7.902,4.2904,2.3294,15.4649,0.011048
11058,0.9634,7.8635,4.2828,2.3562,15.466,0.013202
11059,0.9145,7.8481,4.3386,2.3029,15.4041,0.010509
11060,0.954,7.7791,4.2763,2.3257,15.3351,0.012713
11061,0.975,7.7571,4.2615,2.3112,15.3047,0.010833
11062,0.9622,7.759,4.2741,2.3182,15.3135,0.014071
11063,0.9133,7.8526,4.2898,2.3413,15.3971,0.012622
11064,0.9422,7.8828,4.3162,2.3232,15.4645,0.013821
11065,0.9475,7.8414,4.2944,2.3496,15.4329,0.010073
11066,0.9761,7.748,4.2975,2.3505,15.3721,0.012538
11067,0.9199,7.9411,4.3128,2.2898,15.4636,0.008295
11068,0.9851,7.7897,4.3367,2.3265,15.4379,0.014364
11069,0.9831,7.7902,4.2926,2.2964,15.3624,0.017404
11070,0.9805,7.813,4.2913,2.3406,15.4254,0.02291
11071,0.9298,7.917,4.3124,2.3492,15.5084,0.031649
11072,0.9648,7.817,4.2857,2.3397,15.4071,0.005901
11073,0.9812,7.8874,4.2836,2.3573,15.5095,0.003624
11074,0.9695,7.8521,4.2807,2.3407,15.4431,0.00313
11075,0.8929,7.859,4.3275,2.3065,15.3858,0.003498
11076,0.9981,8.2002,4.3061,2.334,15.8384,0.001914
11077,0.9955,7.8168,4.3174,2.3135,15.4432,0.00307
11078,0.9645,7.833,4.312,2.3186,15.4281,0.006187
11079,0.8931,7.8161,4.2977,2.3348,15.3417,0.006667
11080,0.9649,7.77,4.28,2.3431,15.3581,0.016487
11081,0.9683,7.809,4.2727,2.3552,15.4053,0.0318
11082,0.9656,7.74,4.299,2.3371,15.3417,0.045713
11083,0.8895,7.9195,4.3229,2.3192,15.451,0.060694
11084,0.996,7.8391,4.3057,2.3142,15.455,0.076422
11085,1.002,7.7642,4.3162,2.3108,15.3933,0.170779
11086,0.9272,7.7987,4.2895,2.3291,15.3445,0.296836
11087,0.9103,7.8387,4.3,2.3358,15.3848,0.08042
11088,1.0257,7.8552,4.2751,2.3422,15.4983,0.115159
11089,0.9522,7.9308,4.2768,2.3386,15.4984,0.208106
11090,0.9385,7.7962,4.293,2.311,15.3387,0.170089
11091,0.921,7.7986,4.3482,2.3538,15.4215,0.207462
11092,0.9877,7.7945,4.2908,2.3214,15.3944,0.221207
11093,0.9503,7.7998,4.2806,2.3172,15.3479,0.36925
11094,0.9872,7.7606,4.2872,2.3263,15.3614,0.464496
11095,0.8956,7.8177,4.2771,2.3405,15.3309,0.506773
11096,0.9718,7.8296,4.3169,2.3472,15.4655,0.494631
11097,0.9447,7.7684,4.3169,2.3049,15.3348,0.518767
11098,0.9727,7.8105,4.2952,2.3131,15.3915,0.520606
11099,0.9497,7.8464,4.3062,2.3331,15.4354,0.565732
11100,0.9727,7.8477,4.3205,2.3071,15.448,0.48623
11101,0.975,7.7862,4.272,2.331,15.3642,0.442394
11102,0.9387,8.107,4.2977,2.3283,15.6717,0.440389
11103,0.919,7.9154,4.2847,2.358,15.4771,0.383331
11104,0.9669,7.8425,4.2776,2.3574,15.4444,0.334363
11105,0.9431,7.8155,4.3465,2.3091,15.4143,0.489283
11106,0.9659,7.8282,4.2917,2.3226,15.4084,0.475975
11107,0.9428,7.8627,4.3253,2.3253,15.4561,0.491461
11108,1.0072,7.7914,4.313,2.3112,15.4228,0.244839
11109,0.9809,7.8553,4.3142,2.3386,15.489,0.251822
11110,0.9614,7.7182,4.3001,2.48,15.4597,0.327288
11111,1.0934,8.4571,4.3575,2.3347,16.2427,0.322276
11112,0.9703,7.8304,4.3023,2.3511,15.4541,0.307992
11113,0.9408,7.8962,4.3217,2.3389,15.4976,0.347621
11114,0.9655,7.7385,4.3063,2.3733,15.3836,0.316268
11115,0.8926,7.8534,4.3215,2.3109,15.3784,0.296033
11116,0.9835,7.7785,4.2993,2.3097,15.3709,0.231012
11117,0.9681,7.9277,4.303,2.3068,15.5056,0.211771
11118,0.9573,7.8352,4.2933,2.3451,15.431,0.308819
11119,0.8943,7.7923,4.3131,2.346,15.3458,0.149691
11120,0.9493,7.7785,4.277,2.3534,15.3582,0.283546
11121,0.951,7.8062,4.3168,2.3399,15.4139,0.324236
11122,0.9641,7.7204,4.3056,2.3067,15.2968,0.274236
11123,0.9214,7.89,4.2865,2.3248,15.4227,0.337689
11124,0.9723,8.0157,4.3093,2.3105,15.6078,0.453896
11125,0.967,7.8191,4.3117,2.3212,15.419,0.418992
11126,0.9685,7.8309,4.3065,2.3253,15.4311,0.348867
11127,0.9144,7.8735,4.2919,2.3326,15.4124,0.292651
11128,0.9625,8.1504,4.2955,2.3344,15.7428,0.321878
11129,0.9627,7.7919,4.3231,2.3365,15.4144,0.381969
11130,0.9463,7.7988,4.2921,2.3395,15.3767,0.376541
11131,0.9306,8.3349,4.3381,3.3031,16.9066,0.978113
11132,0.9481,7.7786,4.3148,2.3463,15.3879,0.999895
11133,0.9503,7.8206,4.3211,2.3511,15.4431,0.999975
11134,0.9474,7.7718,4.2886,2.3012,15.309,0.999941
11135,0.9479,7.7969,4.2765,2.3139,15.3353,0.999938
11136,0.9719,7.7549,4.2637,2.3335,15.3239,0.999955
11137,0.9715,7.7745,4.2547,2.3392,15.3399,0.999775
11138,0.9674,7.7523,4.2978,2.3442,15.3617,0.999816
11139,0.9195,7.7722,4.3347,2.3479,15.3742,0.999259
11140,0.9522,7.8092,4.3091,2.3265,15.3971,0.978884
11141,0.9794,7.8289,4.2983,2.3068,15.4135,0.761577
11142,0.9991,7.7153,4.2929,2.3222,15.3295,0.884012
11143,0.8934,7.838,4.3172,2.3418,15.3904,0.872312
11144,0.9545,7.862,4.2916,2.3239,15.432,0.607559
11145,0.9438,7.8073,4.3023,2.3373,15.3907,0.593435
11146,0.9386,7.7336,4.2812,2.3354,15.2887,0.695069
11147,0.916,7.8809,4.3257,2.2957,15.4182,0.675526
11148,0.9947,7.7825,4.3198,2.3026,15.3996,0.621734
11149,1.0082,7.7951,4.295,2.3039,15.4022,0.513441
11150,0.9305,7.815,4.2801,2.3314,15.3569,0.464261
11151,0.9236,7.9024,4.2904,2.3493,15.4657,0.512933
11152,0.9453,7.7694,4.3038,2.3331,15.3516,0.422276
11153,0.9466,7.8627,4.3084,2.3321,15.4497,0.346836
11154,0.9549,7.7604,4.3059,2.3481,15.3694,0.262033
11155,0.8965,8.1227,4.3222,2.3324,15.6738,0.251459
11156,0.9972,7.7707,4.3002,2.3106,15.3788,0.223962
11157,1.0054,7.8364,4.2819,2.3122,15.4358,0.146643
11158,0.9417,7.7915,4.2949,2.334,15.3621,0.193638
11159,0.9103,7.8532,4.3024,2.3378,15.4037,0.048304
11160,0.9704,7.8817,4.2986,2.3473,15.4981,0.061892
11161,0.9885,7.805,4.3027,2.3336,15.4297,0.073496
11162,0.9488,7.7601,4.2668,2.3319,15.3076,0.08494
11163,0.9141,7.8763,4.3026,2.3059,15.3989,0.041319
11164,1.0077,7.786,4.2764,2.3023,15.3725,0.125879
11165,0.9701,7.8693,4.2965,2.3073,15.4433,0.188092
11166,0.9386,7.8673,4.3165,2.3579,15.4804,0.200004
11167,0.9219,7.8562,4.2847,2.3383,15.4011,0.15896
11168,0.9697,7.8897,4.2816,2.3528,15.4939,0.11943
11169,0.963,7.7642,4.2969,2.3555,15.3797,0.105411
11170,0.9327,7.8408,4.2804,2.3364,15.3903,0.093634
11171,0.9544,7.811,4.3072,2.3052,15.3779,0.096628
11172,1.0135,7.8323,4.3115,2.3092,15.4665,0.495594
11173,0.9564,7.8182,4.2777,2.333,15.3852,0.182422
11174,0.9442,7.7582,4.2629,2.3364,15.3017,0.146897
11175,0.9225,7.8205,4.2644,2.3332,15.3406,0.126685
11176,0.975,7.7765,4.2982,2.3514,15.4011,0.132678
11177,0.976,7.8107,4.3026,2.3128,15.4021,0.124395
11178,0.9572,7.8933,4.3019,2.3076,15.46,0.090695
11179,0.95,7.8841,4.2923,2.3275,15.4538,0.072468
11180,0.9595,7.8747,4.3043,2.3227,15.4612,0.091307
11181,0.9676,8.2262,4.2711,2.3226,15.7874,0.101318
11182,0.9474,7.7694,4.2863,2.344,15.347,0.11364
11183,0.9188,7.8722,4.2977,2.3331,15.4218,0.135953
11184,0.9449,7.7537,4.27,2.3471,15.3157,0.143019
11185,0.9921,7.8315,4.2954,2.3153,15.4344,0.113328
11186,0.9712,7.8211,4.3095,2.3162,15.418,0.923717
11187,0.9381,7.8441,4.2959,2.3235,15.4016,0.999754
11188,0.9505,7.8559,4.3048,2.3238,15.4351,0.999468
11189,0.9414,7.8853,4.3167,2.347,15.4904,0.999778
11190,0.9754,7.7822,4.2821,2.333,15.3727,0.991236
11191,0.9294,7.838,4.2877,2.3468,15.4019,0.897799
11192,0.9648,7.7784,4.292,2.3573,15.3926,0.434641
11193,0.9634,7.8147,4.2677,2.3044,15.3502,0.371136
11194,1.0005,7.7823,4.2988,2.3018,15.3835,0.15702
11195,0.9591,7.8038,4.3136,2.3059,15.3824,0.125623
11196,0.9767,7.8365,4.2903,2.3427,15.4461,0.14622
11197,0.9382,7.8161,4.2656,2.3468,15.3668,0.111422
11198,0.9488,7.8228,4.2776,2.3373,15.3865,0.098245
11199,0.9108,7.803,4.2975,2.3319,15.3431,0.098404
11200,0.9477,7.7741,4.3416,2.3124,15.3758,0.102206
11201,0.9675,7.8238,6.26,2.335,17.3862,0.121467
11202,0.947,7.7334,4.278,2.3624,15.3208,0.137534
11203,0.8963,7.9096,4.2678,2.352,15.4258,0.136069
11204,0.9759,7.8759,4.3008,2.305,15.4575,0.113996
11205,1.0091,7.7738,4.2854,2.3217,15.39,0.168613
11206,1.0005,7.785,4.2876,2.3305,15.4036,0.136466
11207,0.8948,7.8746,4.2782,2.3591,15.4067,0.118944
11208,0.9813,8.1605,4.3072,2.3365,15.7854,0.101825
11209,0.9666,7.8278,4.2758,2.3318,15.4021,0.105538
11210,0.9647,7.7733,4.2788,2.3265,15.3433,0.102674
11211,0.8988,7.786,4.2912,2.3516,15.3276,0.118554
11212,0.962,7.7524,4.3152,2.3153,15.3448,0.112364
11213,1.0193,7.7407,4.3042,2.316,15.3801,0.114389
11214,0.9523,7.7981,4.2483,2.3303,15.329,0.122242
11215,0.9117,7.8766,4.2848,2.3243,15.3975,0.110029
11216,0.9547,7.8125,6.2328,2.3041,17.3041,0.083256
11217,0.9737,7.7561,4.2886,2.3069,15.3253,0.098289
11218,0.9449,7.8141,4.2976,2.3429,15.3996,0.089195
11219,0.9189,8.1603,4.306,2.3299,15.7151,0.087262
11220,0.9411,7.9183,4.2924,2.3272,15.4789,0.10407
11221,0.9345,7.7882,4.2952,2.3435,15.3613,0.096216
11222,0.941,7.7707,4.3025,2.3358,15.35,0.106112
11223,0.9189,7.817,4.2823,2.3025,15.3207,0.258242
11224,0.9693,7.8288,4.2888,2.3193,15.4062,0.269997
11225,0.9716,7.8489,4.2844,2.3285,15.4335,0.077065
11226,0.9599,7.7897,4.2601,2.3394,15.3492,0.084426
11227,0.9165,7.8694,4.2948,2.3377,15.4184,0.076272
11228,0.9457,7.7698,4.2499,2.3615,15.327,0.092095
11229,0.9344,7.8277,4.3018,2.3501,15.414,0.107514
11230,0.9658,7.8066,4.3063,2.3325,15.4112,0.038709
11231,0.9559,7.8914,4.2954,2.3211,15.4638,0.024916
11232,1.0013,7.8082,4.3237,2.3172,15.4505,0.046318
11233,0.9887,7.8148,4.2757,2.3469,15.426,0.03467
11234,0.9369,8.1241,4.2768,2.3325,15.6703,0.062631
11235,0.9177,7.9666,4.2964,2.3463,15.527,0.06205
11236,0.9653,7.8454,4.3014,2.3508,15.4629,0.059509
11237,0.968,7.8672,4.2927,2.3562,15.4841,0.055164
11238,0.9424,7.7526,4.3428,2.3166,15.3544,0.06561
11239,0.9566,7.8592,4.281,2.31,15.4067,0.067586
11240,0.9978,8.4945,4.3629,2.3115,16.1667,0.05823
11241,0.9986,7.8046,4.3035,2.3068,15.4136,0.043942
11242,0.9782,7.8149,4.3801,2.3197,15.493,0.042773
11243,0.9091,7.8874,4.303,2.3396,15.4391,0.032685
11244,0.9773,7.7858,4.2966,2.3535,15.4133,0.049604
11245,0.9612,7.7971,4.3013,2.3468,15.4064,0.05285
11246,0.9463,7.7657,4.2543,2.364,15.3304,0.04678
11247,0.92,7.7805,4.3312,2.3189,15.3506,0.036357
11248,0.9814,7.787,4.3238,2.317,15.4092,0.166642
11249,0.9941,7.8295,4.2898,2.3078,15.4212,0.99781
11250,0.9659,7.7799,4.2975,2.3403,15.3836,0.999949
11251,0.8995,7.8481,4.2914,2.3342,15.3731,0.99998
11252,0.9549,7.7705,4.3041,2.3411,15.3707,0.999972
11253,0.9556,7.9729,4.3121,2.3374,15.5781,0.999904
11254,0.9696,7.7796,4.2925,2.348,15.3897,0.999377
11255,0.9163,7.8348,4.3199,2.3185,15.3895,0.928269
11256,0.9811,7.7638,4.3023,2.3191,15.3664,0.765861
11257,0.9514,7.8481,4.3078,2.297,15.4043,0.211918
11258,0.9638,7.8477,4.2886,2.3509,15.451,0.192965
11259,0.9181,7.8158,4.2841,2.3473,15.3653,0.123317
11260,0.9762,7.8084,4.289,2.3534,15.427,0.126905
11261,0.9832,8.0951,4.2678,2.3492,15.6952,0.113648
11262,0.9366,7.7767,4.2813,2.3145,15.3091,0.091781
11263,0.9479,7.8226,4.2953,2.3154,15.3812,0.085141
11264,0.966,7.8545,4.3157,2.3179,15.454,0.083864
