subject,phase,time,ear
hanul,open,1784601502.8319964,0.3646318181216113
hanul,open,1784601502.86824,0.3646715261493805
hanul,open,1784601502.9051774,0.3644553818447041
hanul,open,1784601502.9411016,0.3645325433202382
hanul,open,1784601502.9784157,0.36453051552361887
hanul,open,1784601503.0149274,0.3654086125890108
hanul,open,1784601503.0523639,0.36657075407232603
hanul,open,1784601503.0906703,0.36681737006250464
hanul,open,1784601503.1279058,0.36656631790066646
hanul,open,1784601503.16486,0.36565435880319785
hanul,open,1784601503.2017019,0.3659785271891429
hanul,open,1784601503.2388966,0.36545180170356817
hanul,open,1784601503.2761981,0.36545332577302314
hanul,open,1784601503.3136032,0.36503312802786847
hanul,open,1784601503.351041,0.3654017803212362
hanul,open,1784601503.3889618,0.36615632144156013
hanul,open,1784601503.4278076,0.3662697873454972
hanul,open,1784601503.4647512,0.3669539950541681
hanul,open,1784601503.502149,0.3677647247889797
hanul,open,1784601503.5404522,0.3682486298853635
hanul,open,1784601503.5776534,0.3682624067668563
hanul,open,1784601503.6151824,0.36860777022017693
hanul,open,1784601503.6524105,0.3685683069365648
hanul,open,1784601503.6883621,0.36877606340100705
hanul,open,1784601503.725486,0.3683647892938125
hanul,open,1784601503.7628293,0.36876131721180494
hanul,open,1784601503.8001144,0.369564889757647
hanul,open,1784601503.836674,0.37006648258225755
hanul,open,1784601503.8739057,0.37028963634922596
hanul,open,1784601503.9100087,0.3702588074401952
hanul,open,1784601503.947087,0.3701447847093243
hanul,open,1784601503.9831846,0.3699932430279835
hanul,open,1784601504.02056,0.3699355257217272
hanul,open,1784601504.0573733,0.3698349576084762
hanul,open,1784601504.0945647,0.3696777693576915
hanul,open,1784601504.1309552,0.3694645148868905
hanul,open,1784601504.1681485,0.3692813665068019
hanul,open,1784601504.2059224,0.3691068434327004
hanul,open,1784601504.2433364,0.369009094707816
hanul,open,1784601504.28091,0.36888160268352577
hanul,open,1784601504.3185282,0.3687013793787858
hanul,open,1784601504.3551788,0.3686275778038921
hanul,open,1784601504.3932126,0.3686165386768819
hanul,open,1784601504.4309394,0.36862855385320553
hanul,open,1784601504.4686227,0.3686869643229396
hanul,open,1784601504.5059602,0.3686770617087707
hanul,open,1784601504.543251,0.36873849135484676
hanul,open,1784601504.5793173,0.3686552714044717
hanul,open,1784601504.6164758,0.36856213627113205
hanul,open,1784601504.6526194,0.36835964737553417
hanul,open,1784601504.690895,0.36827383436825156
hanul,open,1784601504.7296124,0.368034133751662
hanul,closed,1784601507.8003106,0.37807566751857935
hanul,closed,1784601507.8395097,0.37436296600574104
hanul,closed,1784601507.878275,0.3733606719183011
hanul,closed,1784601507.9157093,0.37240608928391256
hanul,closed,1784601507.9527762,0.3712384474167546
hanul,closed,1784601507.9914496,0.368197468847255
hanul,closed,1784601508.0279045,0.366453706085878
hanul,closed,1784601508.0649824,0.36478791252894854
hanul,closed,1784601508.1037676,0.3663074866235646
hanul,closed,1784601508.1411514,0.3673552831787703
hanul,closed,1784601508.1799839,0.3689842539999257
hanul,closed,1784601508.2195885,0.3712628818403984
hanul,closed,1784601508.2571774,0.3720788981352889
hanul,closed,1784601508.293707,0.3707860568750667
hanul,closed,1784601508.3309608,0.3671990982628212
hanul,closed,1784601508.3671544,0.3653384269880521
hanul,closed,1784601508.4047468,0.3641482210835164
hanul,closed,1784601508.4440935,0.3650223311623175
hanul,closed,1784601508.4824765,0.3640111868168301
hanul,closed,1784601508.5240781,0.364006817561646
hanul,closed,1784601508.5614543,0.3643424707658189
hanul,closed,1784601508.5980203,0.36293749868119635
hanul,closed,1784601508.6351547,0.3618761125133746
hanul,closed,1784601508.6717892,0.3612757095079086
hanul,closed,1784601508.7088013,0.36153546693632505
hanul,closed,1784601508.7450254,0.3612211965400461
hanul,closed,1784601508.7828288,0.3627959737433825
hanul,closed,1784601508.819333,0.3662419293717797
hanul,closed,1784601508.8565056,0.31489040731166196
hanul,closed,1784601508.8939672,0.08300301403995558
hanul,closed,1784601508.9308996,0.034537526300879105
hanul,closed,1784601508.9685826,0.02416843903906143
hanul,closed,1784601509.0057063,0.022933173422681027
hanul,closed,1784601509.042372,0.02393162608175254
hanul,closed,1784601509.0793424,0.02288838467629619
hanul,closed,1784601509.116077,0.022520865335587555
hanul,closed,1784601509.1545768,0.020054151514636413
hanul,closed,1784601509.191429,0.019434635075651532
hanul,closed,1784601509.228902,0.01987874903151366
hanul,closed,1784601509.265378,0.02036982392250999
hanul,closed,1784601509.303092,0.021352505723608944
hanul,closed,1784601509.341137,0.02215882567407162
hanul,closed,1784601509.378601,0.02209621706284815
hanul,closed,1784601509.4166815,0.02260852134817398
hanul,closed,1784601509.455671,0.022806500457302935
hanul,closed,1784601509.4948375,0.022686088195645104
hanul,closed,1784601509.5325193,0.022678081476083214
hanul,closed,1784601509.5713696,0.02250972317747888
hanul,closed,1784601509.6093001,0.022241416027231713
hanul,closed,1784601509.6479897,0.02205766666582224
hanul,closed,1784601509.6872191,0.02200084725883103
hanul,closed,1784601509.7234232,0.021942822981276842
hanul,closed,1784601509.7605476,0.02198574817159638
hanul,closed,1784601509.7969487,0.021615391824578122
hanul,closed,1784601509.833753,0.021464260405592087
hanul,closed,1784601509.871999,0.021600701855076676
hanul,closed,1784601509.9104955,0.021786710688496844
hanul,closed,1784601509.9470768,0.02184308121473871
hanul,closed,1784601509.9855723,0.02120134440209697
hanul,closed,1784601510.0240164,0.021190068958784464
hanul,closed,1784601510.0612628,0.021353306718450645
hanul,closed,1784601510.098023,0.021125836115067163
hanul,closed,1784601510.135804,0.020916768309988544
hanul,closed,1784601510.1749964,0.020556769372383873
hanul,closed,1784601510.213315,0.020604378923158712
hanul,closed,1784601510.252006,0.02034676195243563
hanul,closed,1784601510.2911613,0.020323248569797444
hanul,closed,1784601510.3279104,0.02019487453951976
hanul,closed,1784601510.3665166,0.02004093662602571
hanul,closed,1784601510.4041162,0.020128074976402323
hanul,closed,1784601510.4418118,0.020235779508127993
hanul,closed,1784601510.480084,0.02022800820312304
hanul,closed,1784601510.5180454,0.020302582730079167
hanul,closed,1784601510.5567873,0.020271937536097212
hanul,closed,1784601510.5953536,0.020312034251152328
hanul,closed,1784601510.6325805,0.02034830275468825
hanul,closed,1784601510.6701195,0.020403816378594168
hanul,closed,1784601510.7065597,0.020415051711552598
hanul,closed,1784601510.74446,0.020387589318880437
hanul,closed,1784601510.783987,0.020355773926835904
hanul,trial1,1784601512.3593016,0.020240445857443373
hanul,trial1,1784601512.3994176,0.020323523334605294
hanul,trial1,1784601512.439706,0.020318416434537193
hanul,trial1,1784601512.479959,0.02037359083910674
hanul,trial1,1784601512.516756,0.02045881985061597
hanul,trial1,1784601512.5546117,0.020553630585650448
hanul,trial1,1784601512.5928366,0.02056843102308617
hanul,trial1,1784601512.6307008,0.02051337607521276
hanul,trial1,1784601512.6691515,0.020469356096457288
hanul,trial1,1784601512.7068455,0.020446536640622806
hanul,trial1,1784601512.745952,0.020374536047130565
hanul,trial1,1784601512.7846153,0.02025372861427057
hanul,trial1,1784601512.8236804,0.020766463131148057
hanul,trial1,1784601512.8627684,0.041747388132217025
hanul,trial1,1784601512.8998942,0.11024606508678289
hanul,trial1,1784601512.9372227,0.20710493637513194
hanul,trial1,1784601512.9740062,0.2730826421909886
hanul,trial1,1784601513.0130794,0.3152313172119955
hanul,trial1,1784601513.050747,0.3398299215569155
hanul,trial1,1784601513.0920002,0.3530158674424398
hanul,trial1,1784601513.1285076,0.3593221539157416
hanul,trial1,1784601513.1665912,0.3617807302405526
hanul,trial1,1784601513.2069416,0.3632572162928841
hanul,trial1,1784601513.2462974,0.3639335222319321
hanul,trial1,1784601513.284037,0.3640251030263648
hanul,trial1,1784601513.322146,0.36419997921143377
hanul,trial1,1784601513.3601034,0.36428526803190064
hanul,trial1,1784601513.3985715,0.3642254364965636
hanul,trial1,1784601513.4366567,0.3644495962998261
hanul,trial1,1784601513.4752238,0.3646339268347032
hanul,trial1,1784601513.5119,0.3646727433381851
hanul,trial1,1784601513.5500603,0.36472458622418513
hanul,trial1,1784601513.5902812,0.3645723410955808
hanul,trial1,1784601513.6298022,0.36414767924618624
hanul,trial1,1784601513.666293,0.36367896679215395
hanul,trial1,1784601513.7045257,0.3632440947946103
hanul,trial1,1784601513.7408721,0.36274691551274607
hanul,trial1,1784601513.778229,0.3623119818062989
hanul,trial1,1784601513.8154798,0.36189438909733573
hanul,trial1,1784601513.8528614,0.3614413125887299
hanul,trial1,1784601513.8916073,0.36096952482648303
hanul,trial1,1784601513.9304218,0.3367538729522618
hanul,trial1,1784601513.9699464,0.2003024627157392
hanul,trial1,1784601514.0081844,0.11055203224994654
hanul,trial1,1784601514.045225,0.06714298746431885
hanul,trial1,1784601514.0824525,0.04541798051895454
hanul,trial1,1784601514.1219583,0.0446393413262796
hanul,trial1,1784601514.1595278,0.10066334821045178
hanul,trial1,1784601514.1985326,0.19973177936533598
hanul,trial1,1784601514.2374492,0.27565440539253583
hanul,trial1,1784601514.2776,0.3218217760842853
hanul,trial1,1784601514.3157961,0.3477568649396724
hanul,trial1,1784601514.353968,0.3615635770382952
hanul,trial1,1784601514.392155,0.36847750567394655
hanul,trial1,1784601514.4298775,0.37187595441358
hanul,trial1,1784601514.47072,0.37337812120400204
hanul,trial1,1784601514.5099766,0.3741072352002309
hanul,trial1,1784601514.5480642,0.37443599569056485
hanul,trial1,1784601514.5873663,0.3752990480282692
hanul,trial1,1784601514.6254995,0.37560235301584555
hanul,trial1,1784601514.662316,0.37569917183274704
hanul,trial1,1784601514.700437,0.37546848620737033
hanul,trial1,1784601514.7374792,0.37505896104997327
hanul,trial1,1784601514.7750936,0.3746473636133917
hanul,trial1,1784601514.8167787,0.374234249167511
hanul,trial1,1784601514.8543253,0.37386767619158356
hanul,trial1,1784601514.8914835,0.37365263690096107
hanul,trial1,1784601514.9294894,0.3736607103011977
hanul,trial1,1784601514.9680283,0.3735190840651236
hanul,trial1,1784601515.0060036,0.37315203183561063
hanul,trial1,1784601515.0424583,0.372962213696748
hanul,trial1,1784601515.0827157,0.3725260026623839
hanul,trial1,1784601515.1193032,0.3721493612905953
hanul,trial1,1784601515.1568854,0.3717268109753796
hanul,trial1,1784601515.1958451,0.3714649503498362
hanul,trial1,1784601515.2333505,0.3712232316438656
hanul,trial1,1784601515.2719634,0.37104291763714403
hanul,trial1,1784601515.3116302,0.370906993503596
hanul,trial1,1784601515.350966,0.37091010127822444
hanul,trial1,1784601515.3884685,0.37086126533555364
hanul,trial1,1784601515.4280105,0.3707600354989944
hanul,trial1,1784601515.466519,0.370691857445569
hanul,trial1,1784601515.5064847,0.37061688999898323
hanul,trial1,1784601515.544248,0.37059785964578096
hanul,trial1,1784601515.5819306,0.37045520018035305
hanul,trial1,1784601515.61948,0.37040919577675246
hanul,trial1,1784601515.6588244,0.3703792248724014
hanul,trial1,1784601515.6964464,0.370345342893414
hanul,trial1,1784601515.7329051,0.37036401690312704
hanul,trial1,1784601515.77097,0.370340088600611
hanul,trial1,1784601515.8072507,0.3701714992934705
hanul,trial1,1784601515.8451743,0.36995322760548965
hanul,trial1,1784601515.8828697,0.3697834536375713
hanul,trial1,1784601515.9204807,0.3697914869457437
hanul,trial1,1784601515.9571137,0.36980252466081465
hanul,trial1,1784601515.9948285,0.3697719456065003
hanul,trial1,1784601516.033964,0.36975789108902213
hanul,trial1,1784601516.071687,0.36974012463904615
hanul,trial1,1784601516.108365,0.3697614931631212
hanul,trial1,1784601516.1459088,0.36982413872117004
hanul,trial1,1784601516.1840408,0.3698491935926413
hanul,trial1,1784601516.2239656,0.36990626744487165
hanul,trial1,1784601516.260461,0.3699379062906434
hanul,trial1,1784601516.2982876,0.36998606519559807
hanul,trial1,1784601516.3349981,0.3700318413291819
hanul,trial2,1784601517.9045072,0.3709275682813783
hanul,trial2,1784601517.943933,0.37093514395428206
hanul,trial2,1784601517.9839973,0.37095352093098705
hanul,trial2,1784601518.023599,0.37096735833756156
hanul,trial2,1784601518.0616643,0.37106060260332097
hanul,trial2,1784601518.1019785,0.3711352168895202
hanul,trial2,1784601518.139614,0.3712528703625857
hanul,trial2,1784601518.176113,0.3714170078154634
hanul,trial2,1784601518.213689,0.37146684159884047
hanul,trial2,1784601518.2509189,0.37153261739133103
hanul,trial2,1784601518.2885036,0.37164030370135814
hanul,trial2,1784601518.328038,0.3718609346013908
hanul,trial2,1784601518.3676245,0.3720008008266579
hanul,trial2,1784601518.4070275,0.3720679496607116
hanul,trial2,1784601518.4454556,0.37208988929310505
hanul,trial2,1784601518.4833508,0.372052140263081
hanul,trial2,1784601518.5209763,0.37201425445822517
hanul,trial2,1784601518.5600028,0.37209471306528974
hanul,trial2,1784601518.5976915,0.37213553246448483
hanul,trial2,1784601518.6360111,0.37213273097998906
hanul,trial2,1784601518.673802,0.37213616451296894
hanul,trial2,1784601518.710251,0.37215779620324235
hanul,trial2,1784601518.7476573,0.37217192197330096
hanul,trial2,1784601518.785925,0.3722491498582071
hanul,trial2,1784601518.8235688,0.37227951918907776
hanul,trial2,1784601518.8614254,0.37228718266301986
hanul,trial2,1784601518.8991077,0.37234359114741006
hanul,trial2,1784601518.9357715,0.3723960309077699
hanul,trial2,1784601518.9733145,0.37239064203191063
hanul,trial2,1784601519.0108707,0.37242734883348083
hanul,trial2,1784601519.0486145,0.37240041130899104
hanul,trial2,1784601519.087611,0.37242527437615025
hanul,trial2,1784601519.1254501,0.3723975677764962
hanul,trial2,1784601519.162018,0.3695952780610448
hanul,trial2,1784601519.200187,0.3447790486131258
hanul,trial2,1784601519.2376604,0.2865240691097161
hanul,trial2,1784601519.275247,0.17928857907939164
hanul,trial2,1784601519.312442,0.10364259706871012
hanul,trial2,1784601519.3515732,0.06137319064576781
hanul,trial2,1784601519.3910518,0.03941804640935759
hanul,trial2,1784601519.430888,0.02805298614361665
hanul,trial2,1784601519.4712865,0.022478374129046564
hanul,trial2,1784601519.5085924,0.01992992361139284
hanul,trial2,1784601519.5479767,0.018771612000473774
hanul,trial2,1784601519.586265,0.018285214094634506
hanul,trial2,1784601519.6230068,0.018893040659548756
hanul,trial2,1784601519.6607149,0.07309818820289811
hanul,trial2,1784601519.6988668,0.1881363655606659
hanul,trial2,1784601519.7364616,0.2746723065830734
hanul,trial2,1784601519.7750084,0.32587113184094335
hanul,trial2,1784601519.815908,0.35409792645177973
hanul,trial2,1784601519.8548675,0.36776814608540304
hanul,trial2,1784601519.8922176,0.3742088090154322
hanul,trial2,1784601519.9308705,0.376912208277962
hanul,trial2,1784601519.9696512,0.3776273053421697
hanul,trial2,1784601520.0071099,0.3774031427177095
hanul,trial2,1784601520.0448923,0.37696574318904713
hanul,trial2,1784601520.0829928,0.3766616572100019
hanul,trial2,1784601520.1204605,0.3765432527827009
hanul,trial2,1784601520.1586032,0.37663326620405313
hanul,trial2,1784601520.197925,0.376710905903865
hanul,trial2,1784601520.235404,0.37677333243948535
hanul,trial2,1784601520.273477,0.3768009855416566
hanul,trial2,1784601520.3111372,0.37658351193461426
hanul,trial2,1784601520.3509264,0.37661509428012396
hanul,trial2,1784601520.3897521,0.37650761774396185
hanul,trial2,1784601520.4277475,0.3764078659530067
hanul,trial2,1784601520.4673615,0.3763516963194989
hanul,trial2,1784601520.506384,0.3763752570143455
hanul,trial2,1784601520.544124,0.3763360636510603
hanul,trial2,1784601520.5805607,0.37624141914792597
hanul,trial2,1784601520.6192472,0.376093939159731
hanul,trial2,1784601520.6579506,0.3759318711755433
hanul,trial2,1784601520.696936,0.37578219156349923
hanul,trial2,1784601520.733572,0.3756794691252081
hanul,trial2,1784601520.7713223,0.3754768030858394
hanul,trial2,1784601520.809271,0.37533728968892766
hanul,trial2,1784601520.8468797,0.3752161956121205
hanul,trial2,1784601520.8835151,0.3749479621841615
hanul,trial2,1784601520.9210024,0.37473993550413975
hanul,trial2,1784601520.957519,0.3745254643823511
hanul,trial2,1784601520.9957862,0.3742974562366471
hanul,trial2,1784601521.0346344,0.37422652472876966
hanul,trial2,1784601521.07249,0.37410449690610725
hanul,trial2,1784601521.1109023,0.3739845823439339
hanul,trial2,1784601521.1482415,0.373928747234223
hanul,trial2,1784601521.1872535,0.3738891008880606
hanul,trial2,1784601521.225032,0.3738694692518383
hanul,trial2,1784601521.2639856,0.3738132407970329
hanul,trial2,1784601521.301759,0.3737435474098388
hanul,trial2,1784601521.340033,0.37375836234153714
hanul,trial2,1784601521.3775373,0.37366631303244363
hanul,trial2,1784601521.4144104,0.3735655706550765
hanul,trial2,1784601521.454085,0.37344458076801573
hanul,trial2,1784601521.4920244,0.37335053017686304
hanul,trial2,1784601521.529696,0.37329217446560614
hanul,trial2,1784601521.568028,0.3731471002938367
hanul,trial2,1784601521.6054664,0.3729066311022524
hanul,trial2,1784601521.6418495,0.3727507364639563
hanul,trial2,1784601521.6795278,0.3727453289817689
hanul,trial2,1784601521.7179396,0.3727169325027365
hanul,trial2,1784601521.7578347,0.3722883812724655
hanul,trial2,1784601521.7960346,0.37198512641314563
hanul,trial2,1784601521.835979,0.3716103136058426
hanul,trial2,1784601521.8751092,0.37151890381460273
hanul,trial3,1784601523.4388745,0.37116775998625945
hanul,trial3,1784601523.4780178,0.37093494274164973
hanul,trial3,1784601523.5156753,0.3706305533095542
hanul,trial3,1784601523.5552945,0.3702405858850747
hanul,trial3,1784601523.5935576,0.36986733642147007
hanul,trial3,1784601523.6309412,0.36963517209619756
hanul,trial3,1784601523.668822,0.36939718104239294
hanul,trial3,1784601523.7068715,0.36920355867623833
hanul,trial3,1784601523.7459977,0.3690614084777621
hanul,trial3,1784601523.7829297,0.36902169062595935
hanul,trial3,1784601523.8206575,0.3688544322951838
hanul,trial3,1784601523.8588932,0.36874843315838923
hanul,trial3,1784601523.8967204,0.36887081063668664
hanul,trial3,1784601523.9331622,0.36911551273168697
hanul,trial3,1784601523.9706104,0.36941779645441536
hanul,trial3,1784601524.0079749,0.36985395021182843
hanul,trial3,1784601524.0453107,0.3703722215095422
hanul,trial3,1784601524.0839932,0.3710120932262938
hanul,trial3,1784601524.1219273,0.3716763782443478
hanul,trial3,1784601524.1596036,0.3724203853005793
hanul,trial3,1784601524.1967423,0.3733026227598268
hanul,trial3,1784601524.2330654,0.37440305336769364
hanul,trial3,1784601524.2706342,0.37550563605005616
hanul,trial3,1784601524.307411,0.3766304287771256
hanul,trial3,1784601524.3452532,0.37769592550037046
hanul,trial3,1784601524.381994,0.3785439396013925
hanul,trial3,1784601524.4207623,0.37931127038467194
hanul,trial3,1784601524.4600377,0.3799787701845294
hanul,trial3,1784601524.4973938,0.38035379423732274
hanul,trial3,1784601524.5341833,0.3805714976058764
hanul,trial3,1784601524.5724468,0.3807514963150615
hanul,trial3,1784601524.611743,0.3740053886088006
hanul,trial3,1784601524.6509051,0.33252935889566076
hanul,trial3,1784601524.6887515,0.2430201913650419
hanul,trial3,1784601524.7280185,0.14484791965156926
hanul,trial3,1784601524.765341,0.08655809944169549
hanul,trial3,1784601524.8031821,0.056904231396284324
hanul,trial3,1784601524.839951,0.04216101355810376
hanul,trial3,1784601524.877713,0.03438269870698603
hanul,trial3,1784601524.9164248,0.03108843485648643
hanul,trial3,1784601524.954188,0.02959587755739523
hanul,trial3,1784601524.9935622,0.029376799835039127
hanul,trial3,1784601525.031562,0.02893693952890241
hanul,trial3,1784601525.0679765,0.02863679729244352
hanul,trial3,1784601525.10567,0.028548621695417466
hanul,trial3,1784601525.1431398,0.02840621075393296
hanul,trial3,1784601525.1803687,0.028620971949328642
hanul,trial3,1784601525.2200155,0.02894821861685596
hanul,trial3,1784601525.2575598,0.02894967508473975
hanul,trial3,1784601525.294018,0.05313598141161249
hanul,trial3,1784601525.3315945,0.12366887085896155
hanul,trial3,1784601525.3706605,0.2018521281576484
hanul,trial3,1784601525.409493,0.2695742026710325
hanul,trial3,1784601525.4491699,0.31146748939755997
hanul,trial3,1784601525.4876223,0.337216441451892
hanul,trial3,1784601525.526412,0.3535290594662151
hanul,trial3,1784601525.5645466,0.3646333713194645
hanul,trial3,1784601525.6021998,0.37097006872542304
hanul,trial3,1784601525.6401696,0.37455157463379285
hanul,trial3,1784601525.6789298,0.3763689888297366
hanul,trial3,1784601525.7165248,0.3776065096603992
hanul,trial3,1784601525.7574701,0.3784161116860707
hanul,trial3,1784601525.7958348,0.3785270498946667
hanul,trial3,1784601525.8353274,0.37843414445972134
hanul,trial3,1784601525.8747666,0.37845565761975325
hanul,trial3,1784601525.9144928,0.37853585576071447
hanul,trial3,1784601525.9519885,0.3789185988494732
hanul,trial3,1784601525.9908094,0.37908337340850196
hanul,trial3,1784601526.0289192,0.3793107726120065
hanul,trial3,1784601526.0678506,0.3792254168217224
hanul,trial3,1784601526.1055644,0.3792684245164582
hanul,trial3,1784601526.1459486,0.379103455749128
hanul,trial3,1784601526.1831956,0.37898973573885275
hanul,trial3,1784601526.2219634,0.3787851679584071
hanul,trial3,1784601526.2600827,0.37859317320317143
hanul,trial3,1784601526.2970333,0.378339197883633
hanul,trial3,1784601526.3371038,0.3780885792463323
hanul,trial3,1784601526.3759968,0.3778525304650363
hanul,trial3,1784601526.4146907,0.3776891830380108
hanul,trial3,1784601526.4543564,0.3775517226491935
hanul,trial3,1784601526.493435,0.3774134969585996
hanul,trial3,1784601526.5320976,0.3772298079129901
hanul,trial3,1784601526.5696304,0.37710792060122034
hanul,trial3,1784601526.6080282,0.37690892177737545
hanul,trial3,1784601526.6457367,0.37670589574856284
hanul,trial3,1784601526.682939,0.37643388276327816
hanul,trial3,1784601526.7206917,0.37613195951099354
hanul,trial3,1784601526.7586875,0.3757387334238139
hanul,trial3,1784601526.7961347,0.3753180089934244
hanul,trial3,1784601526.8340454,0.37451671729124353
hanul,trial3,1784601526.8715436,0.37364893220717255
hanul,trial3,1784601526.9078603,0.37261106724037696
hanul,trial3,1784601526.9451632,0.3719573210853477
hanul,trial3,1784601526.982256,0.37161792424896056
hanul,trial3,1784601527.0192757,0.37110529209387866
hanul,trial3,1784601527.0555153,0.3703935146201901
hanul,trial3,1784601527.0935235,0.36978445557014294
hanul,trial3,1784601527.130928,0.36950429196907486
hanul,trial3,1784601527.1683187,0.3693108822700256
hanul,trial3,1784601527.2048948,0.3692413015481366
hanul,trial3,1784601527.2425625,0.3690920021821451
hanul,trial3,1784601527.2796512,0.3690935325176011
hanul,trial3,1784601527.317292,0.369210110292672
hanul,trial3,1784601527.355988,0.3692171108594959
hanul,trial3,1784601527.3939962,0.3690702653985179
hanul,trial3,1784601527.432144,0.36908488298324926
hanul,trial4,1784601528.980351,0.3694680773281299
hanul,trial4,1784601529.0189226,0.36941258865061666
hanul,trial4,1784601529.0585768,0.3692445784733702
hanul,trial4,1784601529.0952837,0.36908828600544275
hanul,trial4,1784601529.1332238,0.36889965766264377
hanul,trial4,1784601529.169678,0.36886073609024467
hanul,trial4,1784601529.2086957,0.36894505154988677
hanul,trial4,1784601529.244938,0.3690422610503509
hanul,trial4,1784601529.2829006,0.36925958511719226
hanul,trial4,1784601529.3192687,0.36943614582275186
hanul,trial4,1784601529.3567102,0.3695334900174382
hanul,trial4,1784601529.394093,0.36953592964230964
hanul,trial4,1784601529.4327173,0.36953644552389897
hanul,trial4,1784601529.4706273,0.36958003343365137
hanul,trial4,1784601529.508331,0.3696025995909129
hanul,trial4,1784601529.5466106,0.3696037334542328
hanul,trial4,1784601529.5842617,0.3695730887668565
hanul,trial4,1784601529.6212149,0.36955968954827545
hanul,trial4,1784601529.6593301,0.36947753918416376
hanul,trial4,1784601529.6976812,0.36921348419528277
hanul,trial4,1784601529.7355387,0.3687668318866633
hanul,trial4,1784601529.7736495,0.36829642553429853
hanul,trial4,1784601529.8114228,0.3681147409629988
hanul,trial4,1784601529.8497524,0.36815571627953825
hanul,trial4,1784601529.8888452,0.3683745678351057
hanul,trial4,1784601529.9259818,0.36887150157936655
hanul,trial4,1784601529.966018,0.36925334424265704
hanul,trial4,1784601530.0041306,0.3693094925855196
hanul,trial4,1784601530.0423267,0.3693364123944083
hanul,trial4,1784601530.080073,0.3695926527222857
hanul,trial4,1784601530.1179364,0.3696199862262776
hanul,trial4,1784601530.1560378,0.36957381422581026
hanul,trial4,1784601530.196015,0.36954981642623463
hanul,trial4,1784601530.2353797,0.36945436745293136
hanul,trial4,1784601530.2754269,0.36947143082691764
hanul,trial4,1784601530.3144174,0.3696336630644764
hanul,trial4,1784601530.3522046,0.36864034489121655
hanul,trial4,1784601530.389029,0.3604926731675224
hanul,trial4,1784601530.4285028,0.31108879983517307
hanul,trial4,1784601530.4680731,0.20547043520179226
hanul,trial4,1784601530.506023,0.11836036258625446
hanul,trial4,1784601530.5431545,0.06921323558183637
hanul,trial4,1784601530.5813494,0.04470419901601144
hanul,trial4,1784601530.6189504,0.03267060644413191
hanul,trial4,1784601530.656419,0.026939605495919377
hanul,trial4,1784601530.692891,0.023861204787274
hanul,trial4,1784601530.7304695,0.02263217006010495
hanul,trial4,1784601530.7672415,0.021706811589468474
hanul,trial4,1784601530.804921,0.021089200966680124
hanul,trial4,1784601530.8429084,0.02088552776091867
hanul,trial4,1784601530.8809247,0.021105792406703155
hanul,trial4,1784601530.9188619,0.04979566321890776
hanul,trial4,1784601530.9575913,0.12430392953622327
hanul,trial4,1784601531.000113,0.21473728849350673
hanul,trial4,1784601531.0442033,0.2780084800175973
hanul,trial4,1784601531.0829318,0.3165110183446713
hanul,trial4,1784601531.1199973,0.33951166247813847
hanul,trial4,1784601531.1587598,0.3528041337769284
hanul,trial4,1784601531.195133,0.36077878241426364
hanul,trial4,1784601531.2355058,0.3656454235454803
hanul,trial4,1784601531.2734094,0.3681696744415782
hanul,trial4,1784601531.3114536,0.37064178956513605
hanul,trial4,1784601531.3506238,0.37225957842939394
hanul,trial4,1784601531.3882198,0.37307148135242424
hanul,trial4,1784601531.42603,0.3735377425024965
hanul,trial4,1784601531.4639623,0.37388058757839293
hanul,trial4,1784601531.5032067,0.3742543860460802
hanul,trial4,1784601531.541908,0.37494286059640103
hanul,trial4,1784601531.5800366,0.37593636102920036
hanul,trial4,1784601531.6174417,0.3770637306138406
hanul,trial4,1784601531.6560278,0.37795203222734475
hanul,trial4,1784601531.6934679,0.3783957439948078
hanul,trial4,1784601531.7299356,0.37862485666073853
hanul,trial4,1784601531.7684221,0.37862766560881056
hanul,trial4,1784601531.8069472,0.3785711749110433
hanul,trial4,1784601531.846146,0.3785627481725565
hanul,trial4,1784601531.8861456,0.37839623830856267
hanul,trial4,1784601531.9242508,0.3782586416279895
hanul,trial4,1784601531.961961,0.3781038542457642
hanul,trial4,1784601531.9989338,0.37786523204193023
hanul,trial4,1784601532.036091,0.37775112172031833
hanul,trial4,1784601532.0735893,0.37742690606166795
hanul,trial4,1784601532.1109009,0.3772519242849287
hanul,trial4,1784601532.1490586,0.37714422075259124
hanul,trial4,1784601532.18699,0.37701070003618686
hanul,trial4,1784601532.2240374,0.3767726822501502
hanul,trial4,1784601532.2611713,0.376383418366108
hanul,trial4,1784601532.2993643,0.3754102471940167
hanul,trial4,1784601532.338632,0.37402717943900166
hanul,trial4,1784601532.376175,0.372990950059764
hanul,trial4,1784601532.4148567,0.37234803172412156
hanul,trial4,1784601532.4533923,0.37170656127019575
hanul,trial4,1784601532.492042,0.3714155971321245
hanul,trial4,1784601532.5318818,0.3712597653979906
hanul,trial4,1784601532.5703325,0.37115807561198927
hanul,trial4,1784601532.6081808,0.3711126243000883
hanul,trial4,1784601532.645174,0.37099247940272084
hanul,trial4,1784601532.684157,0.3707515177702492
hanul,trial4,1784601532.7246308,0.37061070942535956
hanul,trial4,1784601532.7622778,0.3703037977424281
hanul,trial4,1784601532.8020678,0.3700989231984063
hanul,trial4,1784601532.839733,0.36987621440537555
hanul,trial4,1784601532.8797991,0.37007147013511665
